Head,deviceID,deviceTimeStamp,data,androidTimeStamp
11,FE:F7:D0:12:2E:8D,17457,"ACC: [0.09,-0.02,-0.99],GYR: [-0.17,0.02,-0.40]",13:28:44.838
11,FE:F7:D0:12:2E:8D,17457,"ACC: [0.09,-0.02,-0.99],GYR: [-0.17,0.02,-0.40]",13:28:44.839
23,FE:F7:D0:12:2E:8D,17133,"PS: [0.01,0.01, 0.01,-0.00, 0.01,0.00,-0.01,-0.00]",13:28:44.593
23,FE:F7:D0:12:2E:8D,17146,"PS: [-0.00,-0.00, 0.00,0.01, 0.00,0.00,0.01,0.01]",13:28:44.595
23,FE:F7:D0:12:2E:8D,17146,"PS: [-0.00,-0.00, 0.00,0.01, 0.00,0.00,0.01,0.01]",13:28:44.595
11,FE:F7:D0:12:2E:8D,17466,"ACC: [0.09,-0.02,-0.99],GYR: [-0.17,0.02,-0.40]",13:28:44.865
11,FE:F7:D0:12:2E:8D,17466,"ACC: [0.09,-0.02,-0.99],GYR: [-0.17,0.02,-0.40]",13:28:44.865
11,FE:F7:D0:12:2E:8D,17489,"ACC: [0.09,-0.02,-0.98],GYR: [-0.17,0.00,-0.47]",13:28:44.868
11,FE:F7:D0:12:2E:8D,17489,"ACC: [0.09,-0.02,-0.98],GYR: [-0.17,0.00,-0.47]",13:28:44.870
11,FE:F7:D0:12:2E:8D,16893,"ACC: [0.09,-0.03,-0.98],GYR: [-0.14,-0.02,-0.43]",13:28:44.440
11,FE:F7:D0:12:2E:8D,16893,"ACC: [0.09,-0.03,-0.98],GYR: [-0.14,-0.02,-0.43]",13:28:44.441
11,FE:F7:D0:12:2E:8D,17500,"ACC: [0.09,-0.03,-0.98],GYR: [-0.15,0.00,-0.46]",13:28:44.896
11,FE:F7:D0:12:2E:8D,17500,"ACC: [0.09,-0.03,-0.98],GYR: [-0.15,0.00,-0.46]",13:28:44.897
23,FE:F7:D0:12:2E:8D,17170,"PS: [0.00,0.01, -0.00,0.00, -0.00,-0.00,0.00,0.00]",13:28:44.624
23,FE:F7:D0:12:2E:8D,17170,"PS: [0.00,0.01, -0.00,0.00, -0.00,-0.00,0.00,0.00]",13:28:44.624
23,FE:F7:D0:12:2E:8D,17203,"PS: [-0.00,-0.00, -0.01,-0.00, 0.01,-0.00,-0.01,0.00]",13:28:44.627
11,FE:F7:D0:12:2E:8D,17533,"ACC: [0.09,-0.02,-0.98],GYR: [-0.17,0.00,-0.47]",13:28:44.922
11,FE:F7:D0:12:2E:8D,17533,"ACC: [0.09,-0.02,-0.98],GYR: [-0.17,0.00,-0.47]",13:28:44.923
11,FE:F7:D0:12:2E:8D,17544,"ACC: [0.09,-0.02,-0.98],GYR: [-0.15,-0.03,-0.47]",13:28:44.926
11,FE:F7:D0:12:2E:8D,17544,"ACC: [0.09,-0.02,-0.98],GYR: [-0.15,-0.03,-0.47]",13:28:44.926
23,FE:F7:D0:12:2E:8D,17203,"PS: [-0.00,-0.00, -0.01,-0.00, 0.01,-0.00,-0.01,0.00]",13:28:44.627
11,FE:F7:D0:12:2E:8D,16918,"ACC: [0.09,-0.03,-0.98],GYR: [-0.12,0.00,-0.41]",13:28:44.442
11,FE:F7:D0:12:2E:8D,16918,"ACC: [0.09,-0.03,-0.98],GYR: [-0.12,0.00,-0.41]",13:28:44.443
11,FE:F7:D0:12:2E:8D,17568,"ACC: [0.09,-0.02,-0.98],GYR: [-0.17,0.00,-0.47]",13:28:44.955
11,FE:F7:D0:12:2E:8D,17568,"ACC: [0.09,-0.02,-0.98],GYR: [-0.17,0.00,-0.47]",13:28:44.956
11,FE:F7:D0:12:2E:8D,17604,"ACC: [0.09,-0.03,-0.98],GYR: [-0.14,0.00,-0.44]",13:28:44.959
11,FE:F7:D0:12:2E:8D,17604,"ACC: [0.09,-0.03,-0.98],GYR: [-0.14,0.00,-0.44]",13:28:44.960
23,FE:F7:D0:12:2E:8D,17214,"PS: [0.00,-0.00, 0.00,0.00, 0.01,0.00,0.00,-0.01]",13:28:44.658
23,FE:F7:D0:12:2E:8D,17214,"PS: [0.00,-0.00, 0.00,0.00, 0.01,0.00,0.00,-0.01]",13:28:44.659
11,FE:F7:D0:12:2E:8D,16961,"ACC: [0.09,-0.02,-0.99],GYR: [-0.17,0.03,-0.46]",13:28:44.446
11,FE:F7:D0:12:2E:8D,17616,"ACC: [0.10,-0.02,-0.99],GYR: [-0.12,-0.03,-0.43]",13:28:44.985
11,FE:F7:D0:12:2E:8D,17616,"ACC: [0.10,-0.02,-0.99],GYR: [-0.12,-0.03,-0.43]",13:28:44.987
11,FE:F7:D0:12:2E:8D,16961,"ACC: [0.09,-0.02,-0.99],GYR: [-0.17,0.03,-0.46]",13:28:44.446
23,FE:F7:D0:12:2E:8D,16809,"PS: [0.00,0.00, -0.01,-0.00, -0.00,0.01,0.00,0.01]",13:28:44.357
23,FE:F7:D0:12:2E:8D,17239,"PS: [-0.00,0.00, 0.00,0.00, 0.01,0.00,0.01,-0.00]",13:28:44.682
11,FE:F7:D0:12:2E:8D,17641,"ACC: [0.09,-0.03,-0.98],GYR: [-0.15,-0.02,-0.47]",13:28:45.014
11,FE:F7:D0:12:2E:8D,17641,"ACC: [0.09,-0.03,-0.98],GYR: [-0.15,-0.02,-0.47]",13:28:45.014
11,FE:F7:D0:12:2E:8D,17653,"ACC: [0.10,-0.02,-0.99],GYR: [-0.15,-0.03,-0.44]",13:28:45.016
11,FE:F7:D0:12:2E:8D,17653,"ACC: [0.10,-0.02,-0.99],GYR: [-0.15,-0.03,-0.44]",13:28:45.016
23,FE:F7:D0:12:2E:8D,17239,"PS: [-0.00,0.00, 0.00,0.00, 0.01,0.00,0.01,-0.00]",13:28:44.682
23,FE:F7:D0:12:2E:8D,17250,"PS: [0.00,0.00, -0.00,0.00, 0.01,0.00,-0.01,0.00]",13:28:44.687
23,FE:F7:D0:12:2E:8D,17250,"PS: [0.00,0.00, -0.00,0.00, 0.01,0.00,-0.01,0.00]",13:28:44.687
11,FE:F7:D0:12:2E:8D,17677,"ACC: [0.09,-0.02,-0.98],GYR: [-0.12,0.00,-0.47]",13:28:45.045
11,FE:F7:D0:12:2E:8D,17677,"ACC: [0.09,-0.02,-0.98],GYR: [-0.12,0.00,-0.47]",13:28:45.045
11,FE:F7:D0:12:2E:8D,17689,"ACC: [0.09,-0.03,-0.99],GYR: [-0.15,0.00,-0.44]",13:28:45.048
11,FE:F7:D0:12:2E:8D,17689,"ACC: [0.09,-0.03,-0.99],GYR: [-0.15,0.00,-0.44]",13:28:45.049
11,FE:F7:D0:12:2E:8D,17006,"ACC: [0.09,-0.03,-0.98],GYR: [-0.12,-0.02,-0.46]",13:28:44.494
23,FE:F7:D0:12:2E:8D,17275,"PS: [0.00,0.00, 0.00,0.00, 0.01,-0.00,0.00,0.01]",13:28:44.713
23,FE:F7:D0:12:2E:8D,17275,"PS: [0.00,0.00, 0.00,0.00, 0.01,-0.00,0.00,0.01]",13:28:44.714
23,FE:F7:D0:12:2E:8D,17287,"PS: [0.00,0.00, 0.00,-0.00, -0.00,0.00,0.00,-0.01]",13:28:44.716
11,FE:F7:D0:12:2E:8D,17710,"ACC: [0.09,-0.03,-0.99],GYR: [-0.15,0.00,-0.44]",13:28:45.080
11,FE:F7:D0:12:2E:8D,17710,"ACC: [0.09,-0.03,-0.99],GYR: [-0.15,0.00,-0.44]",13:28:45.080
11,FE:F7:D0:12:2E:8D,17753,"ACC: [0.09,-0.02,-0.99],GYR: [-0.18,-0.03,-0.46]",13:28:45.081
11,FE:F7:D0:12:2E:8D,17753,"ACC: [0.09,-0.02,-0.99],GYR: [-0.18,-0.03,-0.46]",13:28:45.081
23,FE:F7:D0:12:2E:8D,17287,"PS: [0.00,0.00, 0.00,-0.00, -0.00,0.00,0.00,-0.01]",13:28:44.716
11,FE:F7:D0:12:2E:8D,17006,"ACC: [0.09,-0.03,-0.98],GYR: [-0.12,-0.02,-0.46]",13:28:44.494
11,FE:F7:D0:12:2E:8D,17029,"ACC: [0.09,-0.03,-0.98],GYR: [-0.14,-0.02,-0.46]",13:28:44.508
23,FE:F7:D0:12:2E:8D,17312,"PS: [0.00,-0.00, -0.00,0.01, -0.00,-0.01,-0.01,0.01]",13:28:44.744
11,FE:F7:D0:12:2E:8D,17764,"ACC: [0.09,-0.02,-0.98],GYR: [-0.17,-0.03,-0.43]",13:28:45.107
11,FE:F7:D0:12:2E:8D,17764,"ACC: [0.09,-0.02,-0.98],GYR: [-0.17,-0.03,-0.43]",13:28:45.107
23,FE:F7:D0:12:2E:8D,17312,"PS: [0.00,-0.00, -0.00,0.01, -0.00,-0.01,-0.01,0.01]",13:28:44.745
11,FE:F7:D0:12:2E:8D,17029,"ACC: [0.09,-0.03,-0.98],GYR: [-0.14,-0.02,-0.46]",13:28:44.508
23,FE:F7:D0:12:2E:8D,17348,"PS: [0.00,0.00, 0.00,-0.00, 0.01,0.00,0.01,0.01]",13:28:44.747
23,FE:F7:D0:12:2E:8D,17348,"PS: [0.00,0.00, 0.00,-0.00, 0.01,0.00,0.01,0.01]",13:28:44.748
11,FE:F7:D0:12:2E:8D,17788,"ACC: [0.10,-0.03,-0.99],GYR: [-0.14,0.02,-0.43]",13:28:45.133
11,FE:F7:D0:12:2E:8D,17788,"ACC: [0.10,-0.03,-0.99],GYR: [-0.14,0.02,-0.43]",13:28:45.134
11,FE:F7:D0:12:2E:8D,17800,"ACC: [0.09,-0.03,-0.98],GYR: [-0.15,-0.03,-0.43]",13:28:45.138
11,FE:F7:D0:12:2E:8D,17800,"ACC: [0.09,-0.03,-0.98],GYR: [-0.15,-0.03,-0.43]",13:28:45.138
23,FE:F7:D0:12:2E:8D,16857,"PS: [-0.00,-0.00, 0.01,-0.00, -0.00,-0.00,-0.00,-0.00]",13:28:44.432
11,FE:F7:D0:12:2E:8D,17074,"ACC: [0.09,-0.03,-0.98],GYR: [-0.12,0.00,-0.46]",13:28:44.561
11,FE:F7:D0:12:2E:8D,17825,"ACC: [0.09,-0.02,-0.98],GYR: [-0.14,0.02,-0.47]",13:28:45.164
11,FE:F7:D0:12:2E:8D,17825,"ACC: [0.09,-0.02,-0.98],GYR: [-0.14,0.02,-0.47]",13:28:45.165
23,FE:F7:D0:12:2E:8D,17360,"PS: [0.01,-0.00, -0.01,0.00, 0.00,0.00,-0.01,-0.01]",13:28:44.775
11,FE:F7:D0:12:2E:8D,17861,"ACC: [0.09,-0.02,-0.98],GYR: [-0.12,0.02,-0.44]",13:28:45.167
11,FE:F7:D0:12:2E:8D,17861,"ACC: [0.09,-0.02,-0.98],GYR: [-0.12,0.02,-0.44]",13:28:45.167
23,FE:F7:D0:12:2E:8D,17360,"PS: [0.01,-0.00, -0.01,0.00, 0.00,0.00,-0.01,-0.01]",13:28:44.775
11,FE:F7:D0:12:2E:8D,17074,"ACC: [0.09,-0.03,-0.98],GYR: [-0.12,0.00,-0.46]",13:28:44.561
11,FE:F7:D0:12:2E:8D,17873,"ACC: [0.09,-0.02,-0.98],GYR: [-0.14,-0.03,-0.44]",13:28:45.196
11,FE:F7:D0:12:2E:8D,17873,"ACC: [0.09,-0.02,-0.98],GYR: [-0.14,-0.03,-0.44]",13:28:45.196
11,FE:F7:D0:12:2E:8D,17898,"ACC: [0.08,-0.03,-0.98],GYR: [-0.12,0.00,-0.43]",13:28:45.199
11,FE:F7:D0:12:2E:8D,17898,"ACC: [0.08,-0.03,-0.98],GYR: [-0.12,0.00,-0.43]",13:28:45.199
23,FE:F7:D0:12:2E:8D,16857,"PS: [-0.00,-0.00, 0.01,-0.00, -0.00,-0.00,-0.00,-0.00]",13:28:44.433
23,FE:F7:D0:12:2E:8D,17384,"PS: [-0.02,0.00, -0.00,0.00, 0.00,0.00,0.00,0.00]",13:28:44.805
23,FE:F7:D0:12:2E:8D,17384,"PS: [-0.02,0.00, -0.00,0.00, 0.00,0.00,0.00,0.00]",13:28:44.806
23,FE:F7:D0:12:2E:8D,17397,"PS: [-0.00,-0.00, 0.00,0.00, 0.00,0.00,0.00,-0.00]",13:28:44.808
11,FE:F7:D0:12:2E:8D,17907,"ACC: [0.09,-0.02,-0.98],GYR: [-0.12,-0.02,-0.43]",13:28:45.228
11,FE:F7:D0:12:2E:8D,17907,"ACC: [0.09,-0.02,-0.98],GYR: [-0.12,-0.02,-0.43]",13:28:45.229
23,FE:F7:D0:12:2E:8D,17397,"PS: [-0.00,-0.00, 0.00,0.00, 0.00,0.00,0.00,-0.00]",13:28:44.808
11,FE:F7:D0:12:2E:8D,17108,"ACC: [0.09,-0.03,-0.98],GYR: [-0.12,-0.02,-0.46]",13:28:44.575
11,FE:F7:D0:12:2E:8D,17108,"ACC: [0.09,-0.03,-0.98],GYR: [-0.12,-0.02,-0.46]",13:28:44.576
23,FE:F7:D0:12:2E:8D,17422,"PS: [-0.00,0.00, -0.00,0.01, 0.00,0.00,-0.00,-0.00]",13:28:44.833
23,FE:F7:D0:12:2E:8D,17422,"PS: [-0.00,0.00, -0.00,0.01, 0.00,0.00,-0.00,-0.00]",13:28:44.833
23,FE:F7:D0:12:2E:8D,17458,"PS: [-0.01,-0.00, -0.00,-0.00, -0.00,-0.00,-0.01,0.00]",13:28:44.838
11,FE:F7:D0:12:2E:8D,17930,"ACC: [0.09,-0.03,-0.98],GYR: [-0.18,0.02,-0.43]",13:28:45.317
11,FE:F7:D0:12:2E:8D,17930,"ACC: [0.09,-0.03,-0.98],GYR: [-0.18,0.02,-0.43]",13:28:45.318
11,FE:F7:D0:12:2E:8D,17941,"ACC: [0.09,-0.02,-0.99],GYR: [-0.12,-0.03,-0.40]",13:28:45.319
11,FE:F7:D0:12:2E:8D,17941,"ACC: [0.09,-0.02,-0.99],GYR: [-0.12,-0.03,-0.40]",13:28:45.320
23,FE:F7:D0:12:2E:8D,17458,"PS: [-0.01,-0.00, -0.00,-0.00, -0.00,-0.00,-0.01,0.00]",13:28:44.839
11,FE:F7:D0:12:2E:8D,17973,"ACC: [0.09,-0.03,-0.98],GYR: [-0.14,0.05,-0.44]",13:28:45.346
