#TuGraz
#t2
Head,deviceID,deviceTimeStamp,data,androidTimeStamp
23,FE:F7:D0:12:2E:8D,17371,"PS: [-0.00,0.00, 0.00,0.01, -0.00,0.00,-0.00,-0.00]",13:31:45.428
23,FE:F7:D0:12:2E:8D,17384,"PS: [-0.00,0.00, -0.00,0.01, 0.01,0.00,0.00,0.01]",13:31:45.443
11,FE:F7:D0:12:2E:8D,17643,"ACC: [0.42,0.11,-0.88],GYR: [0.06,-0.31,-0.11]",13:31:45.668
23,C6:22:F2:44:38:49,11780,"PS: [-0.00,-0.00, -0.01,0.01, -0.01,0.01,-0.01,0.00]",13:31:45.445
23,C6:22:F2:44:38:49,11789,"PS: [-0.01,0.00, 0.00,-0.00, -0.00,0.00,-0.00,0.00]",13:31:45.446
23,FE:F7:D0:12:2E:8D,17393,"PS: [-0.00,-0.00, 0.00,-0.01, -0.00,-0.00,-0.01,-0.01]",13:31:45.449
23,FE:F7:D0:12:2E:8D,17404,"PS: [-0.00,-0.00, 0.00,-0.01, -0.01,0.01,0.00,-0.00]",13:31:45.450
11,FE:F7:D0:12:2E:8D,17654,"ACC: [0.42,0.12,-0.89],GYR: [0.05,-0.23,-0.11]",13:31:45.702
11,FE:F7:D0:12:2E:8D,17665,"ACC: [0.42,0.12,-0.89],GYR: [0.05,-0.15,-0.12]",13:31:45.705
11,C6:22:F2:44:38:49,12063,"ACC: [-0.13,0.06,-0.99],GYR: [-1.98,0.47,-0.15]",13:31:45.712
23,FE:F7:D0:12:2E:8D,17416,"PS: [-0.01,-0.02, 0.00,0.00, -0.01,-0.00,-0.01,0.01]",13:31:45.502
11,FE:F7:D0:12:2E:8D,17677,"ACC: [0.42,0.12,-0.89],GYR: [0.11,-0.03,-0.23]",13:31:45.719
23,FE:F7:D0:12:2E:8D,17225,"PS: [0.00,0.00, 0.00,0.01, -0.00,0.01,-0.00,-0.00]",13:31:45.317
23,FE:F7:D0:12:2E:8D,17427,"PS: [0.00,0.01, -0.00,0.01, 0.01,0.01,-0.00,-0.01]",13:31:45.503
11,FE:F7:D0:12:2E:8D,17686,"ACC: [0.42,0.11,-0.89],GYR: [0.17,0.06,-0.32]",13:31:45.733
11,FE:F7:D0:12:2E:8D,17720,"ACC: [0.42,0.11,-0.89],GYR: [0.29,0.23,-0.69]",13:31:45.736
23,FE:F7:D0:12:2E:8D,17439,"PS: [-0.01,-0.00, 0.01,0.00, -0.01,-0.01,0.01,0.01]",13:31:45.504
11,FE:F7:D0:12:2E:8D,17763,"ACC: [0.41,0.11,-0.89],GYR: [0.20,0.44,-0.38]",13:31:45.750
11,FE:F7:D0:12:2E:8D,17775,"ACC: [0.41,0.11,-0.90],GYR: [0.17,0.47,-0.24]",13:31:45.753
23,C6:22:F2:44:38:49,11811,"PS: [0.00,0.00, -0.01,-0.00, -0.00,-0.00,0.01,-0.00]",13:31:45.505
23,C6:22:F2:44:38:49,12000,"PS: [-0.02,-0.01, -0.01,0.01, -0.00,0.00,-0.02,-0.00]",13:31:45.506
11,FE:F7:D0:12:2E:8D,17784,"ACC: [0.42,0.12,-0.89],GYR: [0.15,0.49,-0.11]",13:31:45.767
23,FE:F7:D0:12:2E:8D,17451,"PS: [0.00,-0.01, -0.00,0.00, 0.01,-0.00,0.00,-0.00]",13:31:45.506
11,FE:F7:D0:12:2E:8D,17796,"ACC: [0.41,0.12,-0.89],GYR: [0.14,0.46,-0.02]",13:31:45.770
11,C6:22:F2:44:38:49,12074,"ACC: [-0.13,0.05,-0.98],GYR: [-1.98,0.50,-0.17]",13:31:45.774
23,FE:F7:D0:12:2E:8D,17464,"PS: [-0.00,0.01, -0.00,-0.00, -0.00,0.00,0.01,0.00]",13:31:45.507
11,C6:22:F2:44:38:49,12128,"ACC: [-0.13,0.06,-0.99],GYR: [-1.98,0.53,-0.15]",13:31:45.779
23,FE:F7:D0:12:2E:8D,17475,"PS: [-0.01,-0.02, -0.01,-0.01, -0.00,-0.01,-0.00,0.01]",13:31:45.519
23,FE:F7:D0:12:2E:8D,17484,"PS: [0.01,0.01, 0.00,-0.01, 0.00,0.00,-0.00,-0.00]",13:31:45.522
11,FE:F7:D0:12:2E:8D,17806,"ACC: [0.41,0.12,-0.89],GYR: [0.08,0.47,0.05]",13:31:45.802
23,FE:F7:D0:12:2E:8D,17496,"PS: [0.00,-0.01, 0.00,-0.01, 0.01,0.01,0.01,0.01]",13:31:45.530
11,FE:F7:D0:12:2E:8D,17819,"ACC: [0.41,0.12,-0.89],GYR: [0.02,0.49,0.02]",13:31:45.814
23,FE:F7:D0:12:2E:8D,17507,"PS: [0.00,0.00, 0.00,0.00, 0.01,0.00,0.00,0.01]",13:31:45.539
11,FE:F7:D0:12:2E:8D,17298,"ACC: [0.42,0.12,-0.89],GYR: [0.37,-0.21,-0.67]",13:31:45.422
11,FE:F7:D0:12:2E:8D,17831,"ACC: [0.41,0.12,-0.89],GYR: [-0.12,0.46,-0.05]",13:31:45.832
23,FE:F7:D0:12:2E:8D,17519,"PS: [-0.01,-0.00, 0.00,0.01, 0.01,-0.01,0.00,0.00]",13:31:45.548
11,FE:F7:D0:12:2E:8D,17843,"ACC: [0.41,0.12,-0.89],GYR: [-0.24,0.34,-0.14]",13:31:45.836
23,FE:F7:D0:12:2E:8D,17532,"PS: [0.00,0.01, -0.00,0.00, 0.01,-0.00,-0.01,-0.01]",13:31:45.571
23,FE:F7:D0:12:2E:8D,17544,"PS: [0.01,0.01, 0.00,0.00, -0.00,0.00,-0.01,-0.00]",13:31:45.594
23,C6:22:F2:44:38:49,12009,"PS: [0.00,0.00, 0.01,-0.00, 0.01,0.01,0.00,-0.00]",13:31:45.602
11,FE:F7:D0:12:2E:8D,17874,"ACC: [0.41,0.12,-0.89],GYR: [-0.61,-0.02,-0.49]",13:31:45.866
23,FE:F7:D0:12:2E:8D,17556,"PS: [0.00,-0.00, -0.01,0.00, -0.01,-0.01,-0.00,-0.01]",13:31:45.603
11,C6:22:F2:44:38:49,11745,"ACC: [-0.13,0.06,-0.99],GYR: [-1.95,0.58,-0.17]",13:31:45.423
11,FE:F7:D0:12:2E:8D,17886,"ACC: [0.41,0.12,-0.89],GYR: [-0.76,-0.08,-0.55]",13:31:45.879
23,FE:F7:D0:12:2E:8D,17568,"PS: [0.00,0.01, 0.01,0.00, -0.00,-0.00,0.01,-0.01]",13:31:45.609
11,FE:F7:D0:12:2E:8D,17898,"ACC: [0.42,0.12,-0.89],GYR: [-0.78,-0.14,-0.55]",13:31:45.883
11,C6:22:F2:44:38:49,12140,"ACC: [-0.13,0.06,-0.99],GYR: [-1.98,0.52,-0.18]",13:31:45.888
23,FE:F7:D0:12:2E:8D,17580,"PS: [-0.01,0.01, 0.00,0.00, 0.00,-0.00,0.00,-0.00]",13:31:45.610
11,C6:22:F2:44:38:49,12222,"ACC: [-0.13,0.06,-0.99],GYR: [-2.01,0.55,-0.14]",13:31:45.891
23,FE:F7:D0:12:2E:8D,17589,"PS: [0.00,-0.00, -0.00,0.00, -0.00,-0.02,-0.01,0.00]",13:31:45.620
11,C6:22:F2:44:38:49,12419,"ACC: [-0.14,0.05,-0.98],GYR: [-2.00,0.58,-0.14]",13:31:45.905
23,FE:F7:D0:12:2E:8D,17601,"PS: [0.01,0.00, -0.00,-0.01, 0.01,0.01,0.01,0.00]",13:31:45.623
11,FE:F7:D0:12:2E:8D,17918,"ACC: [0.41,0.12,-0.89],GYR: [-0.84,-0.18,-0.55]",13:31:45.916
11,FE:F7:D0:12:2E:8D,17937,"ACC: [0.41,0.11,-0.89],GYR: [-0.93,-0.11,-0.34]",13:31:45.919
11,C6:22:F2:44:38:49,12483,"ACC: [-0.13,0.06,-0.99],GYR: [-1.95,0.55,-0.17]",13:31:45.923
11,C6:22:F2:44:38:49,12495,"ACC: [-0.13,0.06,-0.99],GYR: [-1.95,0.55,-0.15]",13:31:45.925
11,FE:F7:D0:12:2E:8D,17960,"ACC: [0.41,0.10,-0.89],GYR: [-0.85,0.02,-0.17]",13:31:45.931
11,FE:F7:D0:12:2E:8D,17972,"ACC: [0.41,0.11,-0.89],GYR: [-0.76,0.00,-0.09]",13:31:45.934
23,FE:F7:D0:12:2E:8D,17612,"PS: [0.00,-0.00, -0.00,-0.00, 0.01,0.00,0.01,0.00]",13:31:45.637
11,FE:F7:D0:12:2E:8D,17984,"ACC: [0.42,0.11,-0.89],GYR: [-0.66,0.00,-0.08]",13:31:45.947
11,FE:F7:D0:12:2E:8D,18017,"ACC: [0.41,0.10,-0.88],GYR: [-0.40,0.08,-0.17]",13:31:45.963
11,FE:F7:D0:12:2E:8D,18028,"ACC: [0.41,0.11,-0.88],GYR: [-0.31,0.02,-0.23]",13:31:45.967
23,FE:F7:D0:12:2E:8D,17644,"PS: [0.01,-0.00, 0.00,0.00, -0.01,-0.00,-0.00,-0.00]",13:31:45.668
11,FE:F7:D0:12:2E:8D,18040,"ACC: [0.41,0.11,-0.88],GYR: [-0.18,0.03,-0.31]",13:31:45.982
11,FE:F7:D0:12:2E:8D,18052,"ACC: [0.42,0.11,-0.88],GYR: [-0.08,0.02,-0.35]",13:31:45.984
11,C6:22:F2:44:38:49,11799,"ACC: [-0.13,0.06,-0.98],GYR: [-1.91,0.56,-0.15]",13:31:45.446
11,FE:F7:D0:12:2E:8D,18063,"ACC: [0.42,0.11,-0.88],GYR: [0.08,-0.02,-0.40]",13:31:45.996
11,FE:F7:D0:12:2E:8D,18076,"ACC: [0.41,0.11,-0.89],GYR: [0.20,-0.06,-0.46]",13:31:46.009
11,FE:F7:D0:12:2E:8D,18088,"ACC: [0.41,0.11,-0.88],GYR: [0.32,-0.11,-0.44]",13:31:46.014
23,FE:F7:D0:12:2E:8D,17655,"PS: [0.00,0.00, -0.00,-0.01, -0.01,-0.01,-0.00,0.00]",13:31:45.702
23,FE:F7:D0:12:2E:8D,17666,"PS: [0.00,-0.00, 0.00,0.01, -0.00,-0.00,-0.01,-0.00]",13:31:45.705
11,FE:F7:D0:12:2E:8D,18100,"ACC: [0.41,0.11,-0.89],GYR: [0.40,-0.15,-0.44]",13:31:46.025
23,C6:22:F2:44:38:49,12064,"PS: [-0.00,0.01, 0.00,0.00, 0.01,0.01,0.00,0.01]",13:31:45.712
11,FE:F7:D0:12:2E:8D,18112,"ACC: [0.42,0.11,-0.89],GYR: [0.52,-0.17,-0.40]",13:31:46.030
11,FE:F7:D0:12:2E:8D,18121,"ACC: [0.42,0.11,-0.89],GYR: [0.52,-0.17,-0.40]",13:31:46.043
23,FE:F7:D0:12:2E:8D,17678,"PS: [0.00,-0.02, 0.01,0.01, 0.00,0.01,0.01,0.00]",13:31:45.719
11,FE:F7:D0:12:2E:8D,18132,"ACC: [0.42,0.11,-0.88],GYR: [0.59,-0.18,-0.38]",13:31:46.052
11,C6:22:F2:44:38:49,12620,"ACC: [-0.13,0.06,-0.99],GYR: [-1.92,0.58,-0.15]",13:31:46.056
23,FE:F7:D0:12:2E:8D,17689,"PS: [-0.00,0.01, 0.00,0.00, 0.01,0.00,-0.00,0.00]",13:31:45.733
23,FE:F7:D0:12:2E:8D,17721,"PS: [-0.00,0.01, -0.01,-0.00, 0.00,0.00,0.00,-0.01]",13:31:45.736
11,FE:F7:D0:12:2E:8D,18143,"ACC: [0.42,0.11,-0.88],GYR: [0.63,-0.15,-0.35]",13:31:46.076
23,FE:F7:D0:12:2E:8D,17764,"PS: [0.00,0.00, 0.00,0.00, 0.01,0.00,0.01,-0.00]",13:31:45.750
11,FE:F7:D0:12:2E:8D,18155,"ACC: [0.41,0.11,-0.89],GYR: [0.67,-0.14,-0.37]",13:31:46.094
11,FE:F7:D0:12:2E:8D,18164,"ACC: [0.41,0.11,-0.89],GYR: [0.67,-0.14,-0.37]",13:31:46.099
23,FE:F7:D0:12:2E:8D,17776,"PS: [-0.01,-0.01, 0.00,-0.02, 0.00,0.01,0.00,0.00]",13:31:45.753
11,C6:22:F2:44:38:49,11822,"ACC: [-0.13,0.05,-0.99],GYR: [-1.98,0.61,-0.14]",13:31:45.505
23,FE:F7:D0:12:2E:8D,17785,"PS: [0.01,0.00, 0.00,0.00, -0.00,0.01,-0.00,-0.00]",13:31:45.767
11,FE:F7:D0:12:2E:8D,18176,"ACC: [0.42,0.12,-0.89],GYR: [0.69,-0.12,-0.44]",13:31:46.125
11,FE:F7:D0:12:2E:8D,18198,"ACC: [0.42,0.12,-0.89],GYR: [0.64,-0.08,-0.64]",13:31:46.130
23,FE:F7:D0:12:2E:8D,17797,"PS: [-0.01,0.00, 0.01,0.01, 0.01,0.00,0.00,-0.00]",13:31:45.770
11,FE:F7:D0:12:2E:8D,18218,"ACC: [0.41,0.12,-0.89],GYR: [0.52,-0.02,-0.75]",13:31:46.141
23,C6:22:F2:44:38:49,12075,"PS: [-0.02,-0.00, -0.00,-0.01, 0.00,0.01,0.01,0.01]",13:31:45.774
11,FE:F7:D0:12:2E:8D,18241,"ACC: [0.42,0.12,-0.89],GYR: [0.35,0.08,-0.61]",13:31:46.156
11,FE:F7:D0:12:2E:8D,18253,"ACC: [0.42,0.12,-0.89],GYR: [0.20,0.15,-0.53]",13:31:46.158
23,C6:22:F2:44:38:49,12129,"PS: [0.00,0.00, -0.01,-0.00, -0.01,0.00,-0.00,-0.01]",13:31:45.779
11,FE:F7:D0:12:2E:8D,18274,"ACC: [0.42,0.12,-0.89],GYR: [0.08,0.20,-0.47]",13:31:46.190
23,FE:F7:D0:12:2E:8D,17808,"PS: [0.00,0.00, -0.00,-0.01, -0.01,-0.01,-0.01,0.00]",13:31:45.802
11,FE:F7:D0:12:2E:8D,18284,"ACC: [0.41,0.12,-0.89],GYR: [-0.08,0.21,-0.40]",13:31:46.192
11,C6:22:F2:44:38:49,12631,"ACC: [-0.14,0.06,-0.99],GYR: [-1.98,0.58,-0.14]",13:31:46.200
23,FE:F7:D0:12:2E:8D,17820,"PS: [0.01,0.00, -0.00,0.00, 0.01,-0.00,-0.00,-0.00]",13:31:45.814
23,FE:F7:D0:12:2E:8D,17299,"PS: [-0.00,0.00, 0.00,-0.01, 0.00,-0.00,-0.01,-0.00]",13:31:45.422
11,FE:F7:D0:12:2E:8D,18296,"ACC: [0.41,0.12,-0.89],GYR: [-0.21,0.21,-0.44]",13:31:46.224
11,FE:F7:D0:12:2E:8D,18316,"ACC: [0.41,0.12,-0.89],GYR: [-0.37,0.17,-0.47]",13:31:46.227
23,FE:F7:D0:12:2E:8D,17832,"PS: [-0.01,0.00, 0.00,-0.01, -0.01,-0.00,-0.00,-0.01]",13:31:45.832
11,FE:F7:D0:12:2E:8D,18327,"ACC: [0.41,0.12,-0.89],GYR: [-0.47,0.20,-0.43]",13:31:46.240
11,FE:F7:D0:12:2E:8D,18357,"ACC: [0.41,0.12,-0.89],GYR: [-0.56,0.14,-0.43]",13:31:46.255
23,FE:F7:D0:12:2E:8D,17844,"PS: [0.00,0.01, -0.01,-0.01, -0.00,-0.00,0.01,-0.00]",13:31:45.836
11,FE:F7:D0:12:2E:8D,18366,"ACC: [0.41,0.12,-0.89],GYR: [-0.56,0.14,-0.43]",13:31:46.258
11,FE:F7:D0:12:2E:8D,18400,"ACC: [0.41,0.11,-0.89],GYR: [-0.55,0.00,-0.37]",13:31:46.271
11,C6:22:F2:44:38:49,12019,"ACC: [-0.13,0.06,-0.98],GYR: [-1.95,0.44,-0.17]",13:31:45.602
11,FE:F7:D0:12:2E:8D,18412,"ACC: [0.40,0.11,-0.89],GYR: [-0.47,-0.02,-0.32]",13:31:46.288
23,FE:F7:D0:12:2E:8D,17875,"PS: [0.01,-0.01, 0.00,-0.01, -0.00,0.00,-0.00,0.01]",13:31:45.866
11,FE:F7:D0:12:2E:8D,18421,"ACC: [0.41,0.11,-0.88],GYR: [-0.41,-0.09,-0.40]",13:31:46.292
11,FE:F7:D0:12:2E:8D,18437,"ACC: [0.41,0.11,-0.88],GYR: [-0.32,-0.09,-0.43]",13:31:46.305
23,C6:22:F2:44:38:49,11746,"PS: [0.00,0.00, -0.00,-0.00, 0.00,0.00,-0.00,0.00]",13:31:45.423
23,FE:F7:D0:12:2E:8D,17887,"PS: [-0.01,0.01, -0.00,0.00, -0.00,0.00,-0.00,-0.01]",13:31:45.879
11,FE:F7:D0:12:2E:8D,18446,"ACC: [0.41,0.11,-0.88],GYR: [-0.21,-0.09,-0.44]",13:31:46.320
11,FE:F7:D0:12:2E:8D,18457,"ACC: [0.41,0.11,-0.88],GYR: [-0.12,-0.15,-0.49]",13:31:46.322
23,FE:F7:D0:12:2E:8D,17899,"PS: [0.00,-0.00, -0.01,0.01, 0.01,0.00,0.01,0.01]",13:31:45.883
11,FE:F7:D0:12:2E:8D,18480,"ACC: [0.41,0.11,-0.89],GYR: [0.03,-0.17,-0.56]",13:31:46.336
11,FE:F7:D0:12:2E:8D,18492,"ACC: [0.41,0.11,-0.89],GYR: [0.17,-0.15,-0.61]",13:31:46.338
23,C6:22:F2:44:38:49,12141,"PS: [0.01,-0.00, 0.00,0.00, 0.00,0.01,-0.00,0.00]",13:31:45.888
11,C6:22:F2:44:38:49,12643,"ACC: [-0.13,0.06,-0.99],GYR: [-1.97,0.58,-0.18]",13:31:46.343
11,C6:22:F2:44:38:49,12664,"ACC: [-0.13,0.05,-0.99],GYR: [-1.97,0.56,-0.14]",13:31:46.349
23,C6:22:F2:44:38:49,12223,"PS: [0.00,0.00, 0.01,0.01, 0.00,0.01,0.00,0.00]",13:31:45.891
11,FE:F7:D0:12:2E:8D,18501,"ACC: [0.41,0.11,-0.88],GYR: [0.24,-0.09,-0.63]",13:31:46.356
11,FE:F7:D0:12:2E:8D,18516,"ACC: [0.41,0.11,-0.89],GYR: [0.35,-0.05,-0.56]",13:31:46.367
11,FE:F7:D0:12:2E:8D,18525,"ACC: [0.41,0.11,-0.89],GYR: [0.46,0.00,-0.49]",13:31:46.372
23,C6:22:F2:44:38:49,12420,"PS: [0.01,-0.01, 0.01,0.01, 0.00,-0.00,-0.00,0.00]",13:31:45.905
11,FE:F7:D0:12:2E:8D,18537,"ACC: [0.41,0.11,-0.89],GYR: [0.49,0.02,-0.43]",13:31:46.385
11,FE:F7:D0:12:2E:8D,18548,"ACC: [0.41,0.11,-0.89],GYR: [0.52,0.05,-0.41]",13:31:46.388
23,FE:F7:D0:12:2E:8D,17919,"PS: [-0.00,0.00, -0.00,0.00, 0.00,0.00,0.00,0.00]",13:31:45.916
23,FE:F7:D0:12:2E:8D,17938,"PS: [0.01,0.00, 0.00,-0.00, 0.01,0.01,-0.00,0.00]",13:31:45.919
11,FE:F7:D0:12:2E:8D,18559,"ACC: [0.42,0.11,-0.89],GYR: [0.53,-0.05,-0.29]",13:31:46.403
23,C6:22:F2:44:38:49,12484,"PS: [-0.00,0.00, -0.01,-0.00, 0.00,0.01,0.00,0.00]",13:31:45.923
11,C6:22:F2:44:38:49,12675,"ACC: [-0.13,0.05,-0.99],GYR: [-1.95,0.59,-0.12]",13:31:46.409
23,C6:22:F2:44:38:49,12496,"PS: [0.00,-0.01, 0.01,-0.00, -0.00,0.00,-0.00,-0.01]",13:31:45.925
11,FE:F7:D0:12:2E:8D,18572,"ACC: [0.42,0.12,-0.89],GYR: [0.50,-0.11,-0.29]",13:31:46.417
11,FE:F7:D0:12:2E:8D,18580,"ACC: [0.42,0.12,-0.89],GYR: [0.50,-0.11,-0.29]",13:31:46.420
23,FE:F7:D0:12:2E:8D,17961,"PS: [-0.01,-0.00, -0.00,0.01, -0.00,-0.00,-0.00,0.01]",13:31:45.931
11,FE:F7:D0:12:2E:8D,18592,"ACC: [0.42,0.11,-0.89],GYR: [0.44,-0.11,-0.31]",13:31:46.433
11,FE:F7:D0:12:2E:8D,18603,"ACC: [0.42,0.12,-0.89],GYR: [0.41,-0.08,-0.35]",13:31:46.436
23,FE:F7:D0:12:2E:8D,17973,"PS: [-0.01,-0.01, 0.00,0.00, -0.01,-0.01,0.00,0.01]",13:31:45.934
11,C6:22:F2:44:38:49,12820,"ACC: [-0.14,0.05,-0.98],GYR: [-1.94,0.55,-0.14]",13:31:46.441
11,C6:22:F2:44:38:49,12998,"ACC: [-0.13,0.06,-0.98],GYR: [-2.01,0.49,-0.18]",13:31:46.449
11,FE:F7:D0:12:2E:8D,18615,"ACC: [0.42,0.11,-0.89],GYR: [0.37,-0.03,-0.43]",13:31:46.450
11,FE:F7:D0:12:2E:8D,17622,"ACC: [0.42,0.11,-0.89],GYR: [0.02,-0.35,-0.24]",13:31:45.637
