Head,deviceID,deviceTimeStamp,data,androidTimeStamp
11,C6:22:F2:44:38:49,53352,"ACC: [-0.14,0.05,-0.99],GYR: [-1.31,0.70,-0.44]",13:25:39.194
23,C6:22:F2:44:38:49,53136,"PS: [-0.01,-0.01, 0.00,-0.01, -0.01,0.00,-0.01,0.01]",13:25:39.048
23,C6:22:F2:44:38:49,53148,"PS: [0.00,0.01, -0.00,0.01, 0.00,0.00,0.00,0.00]",13:25:39.049
11,C6:22:F2:44:38:49,53364,"ACC: [-0.14,0.05,-0.99],GYR: [-1.33,0.70,-0.40]",13:25:39.224
23,C6:22:F2:44:38:49,53179,"PS: [-0.00,0.00, 0.00,0.01, 0.01,-0.00,0.00,-0.00]",13:25:39.072
23,C6:22:F2:44:38:49,53212,"PS: [-0.01,0.01, -0.00,0.01, 0.00,0.00,0.00,-0.00]",13:25:39.075
23,C6:22:F2:44:38:49,52869,"PS: [0.01,0.00, 0.01,-0.00, -0.00,0.01,-0.00,-0.00]",13:25:38.810
11,C6:22:F2:44:38:49,53015,"ACC: [-0.13,0.05,-0.99],GYR: [-1.30,0.31,-0.47]",13:25:38.950
11,C6:22:F2:44:38:49,53398,"ACC: [-0.14,0.05,-0.98],GYR: [-1.21,0.72,-0.43]",13:25:39.253
11,C6:22:F2:44:38:49,53407,"ACC: [-0.14,0.05,-0.98],GYR: [-1.21,0.72,-0.43]",13:25:39.255
23,C6:22:F2:44:38:49,53222,"PS: [0.00,-0.00, 0.00,0.00, -0.01,-0.00,-0.00,0.00]",13:25:39.104
11,C6:22:F2:44:38:49,53430,"ACC: [-0.14,0.05,-0.98],GYR: [-1.27,0.70,-0.40]",13:25:39.280
23,C6:22:F2:44:38:49,53254,"PS: [0.02,0.00, -0.00,0.01, 0.01,0.01,0.00,0.00]",13:25:39.106
11,C6:22:F2:44:38:49,53441,"ACC: [-0.14,0.05,-0.98],GYR: [-1.27,0.67,-0.38]",13:25:39.284
23,C6:22:F2:44:38:49,52903,"PS: [0.00,-0.00, -0.00,-0.01, -0.01,-0.00,0.00,-0.00]",13:25:38.849
11,C6:22:F2:44:38:49,53049,"ACC: [-0.14,0.05,-0.99],GYR: [-1.30,0.38,-0.43]",13:25:38.982
23,C6:22:F2:44:38:49,52934,"PS: [-0.00,-0.01, -0.00,-0.00, 0.01,-0.01,-0.00,0.01]",13:25:38.868
23,C6:22:F2:44:38:49,53265,"PS: [0.01,0.00, 0.01,0.00, 0.00,-0.00,0.00,-0.00]",13:25:39.132
11,C6:22:F2:44:38:49,53080,"ACC: [-0.14,0.05,-0.99],GYR: [-1.28,0.29,-0.40]",13:25:38.985
11,C6:22:F2:44:38:49,53472,"ACC: [-0.14,0.05,-0.99],GYR: [-1.48,0.52,-0.43]",13:25:39.315
11,C6:22:F2:44:38:49,53505,"ACC: [-0.14,0.05,-0.99],GYR: [-1.30,0.67,-0.41]",13:25:39.316
23,C6:22:F2:44:38:49,53289,"PS: [0.00,0.01, 0.01,0.00, -0.00,0.01,-0.00,-0.00]",13:25:39.161
23,C6:22:F2:44:38:49,53301,"PS: [-0.00,-0.00, -0.00,-0.01, 0.00,-0.00,-0.00,-0.00]",13:25:39.163
11,C6:22:F2:44:38:49,53113,"ACC: [-0.14,0.05,-0.98],GYR: [-1.19,0.58,-0.40]",13:25:39.012
23,C6:22:F2:44:38:49,52977,"PS: [0.00,0.00, 0.00,0.01, -0.00,0.01,0.01,-0.00]",13:25:38.893
11,C6:22:F2:44:38:49,53515,"ACC: [-0.13,0.05,-0.99],GYR: [-1.27,0.72,-0.38]",13:25:39.377
23,C6:22:F2:44:38:49,53322,"PS: [-0.00,0.00, -0.00,0.00, 0.01,-0.00,-0.01,0.00]",13:25:39.192
23,C6:22:F2:44:38:49,53356,"PS: [-0.01,-0.01, -0.02,-0.01, -0.00,-0.01,-0.01,0.01]",13:25:39.194
11,C6:22:F2:44:38:49,53547,"ACC: [-0.14,0.05,-0.99],GYR: [-1.27,0.75,-0.43]",13:25:39.403
11,C6:22:F2:44:38:49,53558,"ACC: [-0.14,0.06,-0.99],GYR: [-1.25,0.66,-0.41]",13:25:39.407
11,C6:22:F2:44:38:49,53156,"ACC: [-0.13,0.05,-0.99],GYR: [-1.13,0.69,-0.41]",13:25:39.049
23,C6:22:F2:44:38:49,53365,"PS: [0.00,0.01, 0.00,-0.00, 0.01,0.00,0.01,-0.00]",13:25:39.224
11,C6:22:F2:44:38:49,53582,"ACC: [-0.14,0.05,-0.99],GYR: [-1.17,0.66,-0.41]",13:25:39.432
11,C6:22:F2:44:38:49,53613,"ACC: [-0.14,0.05,-0.99],GYR: [-1.17,0.61,-0.41]",13:25:39.435
11,C6:22:F2:44:38:49,53190,"ACC: [-0.13,0.05,-0.99],GYR: [-1.13,0.70,-0.43]",13:25:39.072
23,C6:22:F2:44:38:49,53016,"PS: [0.00,-0.00, 0.00,-0.00, -0.00,0.00,-0.00,-0.00]",13:25:38.950
11,C6:22:F2:44:38:49,53656,"ACC: [-0.14,0.05,-0.99],GYR: [-1.19,0.70,-0.44]",13:25:39.464
11,C6:22:F2:44:38:49,53689,"ACC: [-0.14,0.05,-0.99],GYR: [-1.25,0.69,-0.41]",13:25:39.466
23,C6:22:F2:44:38:49,53399,"PS: [-0.00,0.01, 0.01,0.01, -0.00,0.00,0.00,-0.00]",13:25:39.253
23,C6:22:F2:44:38:49,53408,"PS: [0.01,-0.01, 0.00,0.00, 0.00,-0.00,0.00,0.00]",13:25:39.255
11,C6:22:F2:44:38:49,53233,"ACC: [-0.14,0.05,-0.99],GYR: [-1.19,0.70,-0.41]",13:25:39.104
23,C6:22:F2:44:38:49,53431,"PS: [-0.01,0.00, -0.01,-0.01, -0.01,-0.00,0.02,0.01]",13:25:39.280
11,C6:22:F2:44:38:49,53699,"ACC: [-0.14,0.05,-0.99],GYR: [-1.28,0.64,-0.41]",13:25:39.495
23,C6:22:F2:44:38:49,53442,"PS: [0.01,-0.00, 0.00,0.00, -0.01,0.00,-0.01,-0.00]",13:25:39.284
11,C6:22:F2:44:38:49,53731,"ACC: [-0.14,0.06,-0.99],GYR: [-1.28,0.47,-0.46]",13:25:39.523
11,C6:22:F2:44:38:49,53742,"ACC: [-0.13,0.05,-0.99],GYR: [-1.28,0.44,-0.43]",13:25:39.526
23,C6:22:F2:44:38:49,53050,"PS: [0.00,0.00, 0.00,0.00, -0.00,0.01,-0.01,0.00]",13:25:38.982
11,C6:22:F2:44:38:49,53276,"ACC: [-0.13,0.05,-0.99],GYR: [-1.33,0.55,-0.46]",13:25:39.132
23,C6:22:F2:44:38:49,53081,"PS: [0.01,0.00, 0.00,0.00, -0.00,-0.01,-0.01,-0.00]",13:25:38.985
11,C6:22:F2:44:38:49,53766,"ACC: [-0.14,0.05,-0.99],GYR: [-1.24,0.37,-0.43]",13:25:39.556
11,C6:22:F2:44:38:49,53797,"ACC: [-0.14,0.06,-0.99],GYR: [-1.13,0.38,-0.47]",13:25:39.560
23,C6:22:F2:44:38:49,53473,"PS: [0.00,-0.00, -0.00,0.00, 0.00,-0.00,0.01,0.01]",13:25:39.315
23,C6:22:F2:44:38:49,53506,"PS: [-0.01,0.01, 0.00,0.01, 0.01,0.00,0.00,0.00]",13:25:39.316
11,C6:22:F2:44:38:49,53809,"ACC: [-0.14,0.05,-0.99],GYR: [-1.16,0.35,-0.44]",13:25:39.584
11,C6:22:F2:44:38:49,53309,"ACC: [-0.14,0.06,-0.99],GYR: [-1.30,0.61,-0.40]",13:25:39.163
23,C6:22:F2:44:38:49,53114,"PS: [0.00,-0.00, -0.00,0.00, -0.01,0.01,-0.01,0.00]",13:25:39.012
11,C6:22:F2:44:38:49,53840,"ACC: [-0.13,0.05,-0.99],GYR: [-1.30,0.37,-0.47]",13:25:39.611
11,C6:22:F2:44:38:49,53851,"ACC: [-0.14,0.05,-0.99],GYR: [-1.27,0.43,-0.46]",13:25:39.615
23,C6:22:F2:44:38:49,53516,"PS: [0.01,0.00, -0.00,0.00, -0.01,-0.00,-0.01,-0.01]",13:25:39.377
11,C6:22:F2:44:38:49,53331,"ACC: [-0.14,0.05,-0.99],GYR: [-1.25,0.70,-0.44]",13:25:39.192
11,C6:22:F2:44:38:49,53873,"ACC: [-0.14,0.05,-0.99],GYR: [-1.30,0.52,-0.44]",13:25:39.643
11,C6:22:F2:44:38:49,53907,"ACC: [-0.14,0.05,-0.99],GYR: [-1.25,0.58,-0.46]",13:25:39.645
23,C6:22:F2:44:38:49,53548,"PS: [0.00,-0.00, -0.01,-0.01, 0.01,0.00,-0.00,-0.01]",13:25:39.403
23,C6:22:F2:44:38:49,53559,"PS: [0.00,0.00, -0.01,0.01, 0.00,0.01,-0.00,0.00]",13:25:39.407
23,C6:22:F2:44:38:49,53157,"PS: [0.00,0.00, 0.00,-0.00, 0.00,0.00,0.00,0.00]",13:25:39.049
11,C6:22:F2:44:38:49,53374,"ACC: [-0.14,0.06,-0.99],GYR: [-1.24,0.73,-0.40]",13:25:39.224
11,C6:22:F2:44:38:49,53916,"ACC: [-0.14,0.05,-0.99],GYR: [-1.25,0.58,-0.46]",13:25:39.675
11,C6:22:F2:44:38:49,53950,"ACC: [-0.14,0.05,-0.99],GYR: [-1.31,0.56,-0.40]",13:25:39.676
23,C6:22:F2:44:38:49,53583,"PS: [0.01,0.01, 0.00,-0.00, -0.01,0.01,0.01,0.01]",13:25:39.432
23,C6:22:F2:44:38:49,53614,"PS: [-0.00,0.00, 0.01,0.00, -0.00,-0.01,-0.00,0.01]",13:25:39.435
23,C6:22:F2:44:38:49,53191,"PS: [0.00,-0.00, -0.00,-0.00, -0.00,0.01,0.00,0.01]",13:25:39.072
11,C6:22:F2:44:38:49,53959,"ACC: [-0.14,0.05,-0.99],GYR: [-1.31,0.56,-0.40]",13:25:39.707
23,C6:22:F2:44:38:49,53657,"PS: [-0.00,0.00, -0.01,0.00, 0.00,0.02,-0.01,0.00]",13:25:39.464
23,C6:22:F2:44:38:49,53690,"PS: [-0.01,-0.01, 0.01,0.00, 0.00,0.01,-0.00,0.00]",13:25:39.466
11,C6:22:F2:44:38:49,53418,"ACC: [-0.14,0.05,-0.98],GYR: [-1.27,0.70,-0.38]",13:25:39.255
11,C6:22:F2:44:38:49,53981,"ACC: [-0.14,0.05,-0.99],GYR: [-1.37,0.52,-0.41]",13:25:39.733
11,C6:22:F2:44:38:49,53992,"ACC: [-0.13,0.05,-0.99],GYR: [-1.36,0.46,-0.38]",13:25:39.734
23,C6:22:F2:44:38:49,53234,"PS: [0.00,-0.00, -0.01,-0.01, -0.00,-0.00,0.01,0.00]",13:25:39.104
23,C6:22:F2:44:38:49,53700,"PS: [-0.00,0.00, 0.00,0.01, -0.00,-0.00,0.01,-0.01]",13:25:39.495
11,C6:22:F2:44:38:49,54023,"ACC: [-0.13,0.05,-0.99],GYR: [-1.31,0.66,-0.40]",13:25:39.763
11,C6:22:F2:44:38:49,54056,"ACC: [-0.14,0.05,-0.99],GYR: [-1.30,0.64,-0.40]",13:25:39.766
11,C6:22:F2:44:38:49,53450,"ACC: [-0.14,0.05,-0.99],GYR: [-1.31,0.63,-0.44]",13:25:39.284
23,C6:22:F2:44:38:49,53732,"PS: [-0.00,0.00, 0.01,-0.00, -0.00,0.00,0.00,0.00]",13:25:39.523
23,C6:22:F2:44:38:49,53743,"PS: [0.00,0.00, -0.00,-0.00, -0.01,-0.01,-0.01,-0.00]",13:25:39.526
11,C6:22:F2:44:38:49,54067,"ACC: [-0.13,0.05,-0.98],GYR: [-1.27,0.55,-0.40]",13:25:39.793
23,C6:22:F2:44:38:49,53278,"PS: [-0.00,0.01, 0.01,0.01, 0.01,0.01,0.00,0.00]",13:25:39.132
11,C6:22:F2:44:38:49,54091,"ACC: [-0.14,0.06,-0.99],GYR: [-1.27,0.27,-0.38]",13:25:39.796
23,C6:22:F2:44:38:49,53767,"PS: [0.00,0.01, -0.01,0.00, 0.00,0.00,-0.01,0.00]",13:25:39.556
23,C6:22:F2:44:38:49,53798,"PS: [0.00,-0.00, -0.01,0.02, -0.01,-0.00,0.01,0.00]",13:25:39.560
11,C6:22:F2:44:38:49,53484,"ACC: [-0.14,0.05,-0.99],GYR: [-1.42,0.61,-0.41]",13:25:39.315
11,C6:22:F2:44:38:49,54099,"ACC: [-0.14,0.06,-0.99],GYR: [-1.27,0.27,-0.38]",13:25:39.825
23,C6:22:F2:44:38:49,53810,"PS: [-0.01,-0.00, 0.01,0.00, 0.00,-0.00,-0.01,0.01]",13:25:39.584
23,C6:22:F2:44:38:49,53310,"PS: [0.01,-0.01, -0.01,0.01, -0.00,0.01,0.00,-0.00]",13:25:39.163
11,C6:22:F2:44:38:49,54133,"ACC: [-0.14,0.05,-0.98],GYR: [-1.33,-0.05,-0.38]",13:25:39.853
11,C6:22:F2:44:38:49,54145,"ACC: [-0.14,0.05,-0.99],GYR: [-1.37,-0.32,-0.38]",13:25:39.854
23,C6:22:F2:44:38:49,53841,"PS: [-0.00,-0.00, 0.00,-0.01, 0.01,-0.01,-0.00,0.01]",13:25:39.611
23,C6:22:F2:44:38:49,53852,"PS: [-0.00,0.00, 0.01,0.01, 0.00,0.01,0.00,-0.00]",13:25:39.615
11,C6:22:F2:44:38:49,53527,"ACC: [-0.14,0.05,-0.98],GYR: [-1.27,0.73,-0.38]",13:25:39.377
11,C6:22:F2:44:38:49,54167,"ACC: [-0.14,0.05,-0.99],GYR: [-1.43,-0.44,-0.40]",13:25:39.884
23,C6:22:F2:44:38:49,53332,"PS: [0.00,-0.00, 0.00,0.00, 0.00,-0.01,-0.01,0.00]",13:25:39.192
11,C6:22:F2:44:38:49,54201,"ACC: [-0.14,0.05,-0.98],GYR: [-1.56,-1.54,-0.49]",13:25:39.886
23,C6:22:F2:44:38:49,53874,"PS: [0.01,-0.01, 0.01,0.00, 0.01,0.00,0.01,0.01]",13:25:39.643
23,C6:22:F2:44:38:49,53908,"PS: [-0.00,0.00, -0.00,-0.01, 0.00,-0.00,-0.01,-0.01]",13:25:39.645
11,C6:22:F2:44:38:49,54210,"ACC: [-0.14,0.06,-0.99],GYR: [-2.41,-2.18,-0.49]",13:25:39.914
11,C6:22:F2:44:38:49,53570,"ACC: [-0.13,0.05,-0.99],GYR: [-1.22,0.69,-0.41]",13:25:39.407
11,C6:22:F2:44:38:49,54244,"ACC: [-0.14,0.05,-0.98],GYR: [-2.33,-4.56,-0.55]",13:25:39.942
23,C6:22:F2:44:38:49,53375,"PS: [0.00,-0.00, -0.00,0.01, -0.01,-0.00,-0.01,0.00]",13:25:39.224
11,C6:22:F2:44:38:49,54253,"ACC: [-0.15,0.05,-0.99],GYR: [-1.92,-4.78,-0.55]",13:25:39.945
23,C6:22:F2:44:38:49,53917,"PS: [-0.00,-0.01, 0.00,-0.00, -0.01,0.01,0.01,-0.01]",13:25:39.675
23,C6:22:F2:44:38:49,53951,"PS: [0.00,0.01, -0.00,0.00, -0.00,0.00,-0.00,-0.00]",13:25:39.676
11,C6:22:F2:44:38:49,53591,"ACC: [-0.14,0.05,-0.99],GYR: [-1.17,0.66,-0.41]",13:25:39.432
11,C6:22:F2:44:38:49,53625,"ACC: [-0.13,0.05,-0.99],GYR: [-1.16,0.52,-0.41]",13:25:39.435
11,C6:22:F2:44:38:49,54275,"ACC: [-0.15,0.06,-0.99],GYR: [-1.59,-5.22,-0.53]",13:25:39.976
11,C6:22:F2:44:38:49,54311,"ACC: [-0.15,0.05,-0.99],GYR: [2.00,-4.04,-0.56]",13:25:39.976
23,C6:22:F2:44:38:49,53962,"PS: [0.00,-0.02, 0.00,-0.00, 0.00,-0.00,0.01,0.00]",13:25:39.707
11,C6:22:F2:44:38:49,53668,"ACC: [-0.14,0.05,-0.99],GYR: [-1.22,0.73,-0.43]",13:25:39.464
11,C6:22:F2:44:38:49,54320,"ACC: [-0.15,0.05,-0.99],GYR: [2.00,-4.04,-0.56]",13:25:40.003
11,C6:22:F2:44:38:49,54354,"ACC: [-0.15,0.04,-0.99],GYR: [4.56,-1.46,-0.69]",13:25:40.009
23,C6:22:F2:44:38:49,53419,"PS: [-0.01,0.00, 0.01,0.00, 0.00,0.01,0.02,-0.00]",13:25:39.255
23,C6:22:F2:44:38:49,53982,"PS: [-0.00,-0.01, -0.01,0.01, -0.00,-0.01,0.01,0.00]",13:25:39.733
23,C6:22:F2:44:38:49,53993,"PS: [0.00,-0.00, -0.01,0.00, 0.00,-0.00,0.00,-0.00]",13:25:39.734
11,C6:22:F2:44:38:49,54363,"ACC: [-0.15,0.04,-0.99],GYR: [4.56,-1.46,-0.69]",13:25:40.035
11,C6:22:F2:44:38:49,53711,"ACC: [-0.14,0.05,-0.98],GYR: [-1.31,0.50,-0.40]",13:25:39.495
23,C6:22:F2:44:38:49,54024,"PS: [0.00,0.00, 0.00,0.00, 0.01,0.01,-0.00,0.01]",13:25:39.763
23,C6:22:F2:44:38:49,54057,"PS: [0.00,0.00, 0.01,0.00, -0.01,0.00,0.01,0.01]",13:25:39.766
11,C6:22:F2:44:38:49,54385,"ACC: [-0.15,0.04,-0.99],GYR: [4.49,-1.01,-0.85]",13:25:40.063
