#None
#
Head,deviceID,deviceTimeStamp,data,androidTimeStamp
23,F9:07:67:E9:FC:3B,10892,"PS: [0.00,-0.00, 0.00,0.00, 0.00,-0.01,0.01,-0.01]",16:06:08.963
11,F9:07:67:E9:FC:3B,10903,"ACC: [-0.09,-0.04,1.02],GYR: [1.10,-0.18,0.56]",16:06:08.963
23,F9:07:67:E9:FC:3B,10904,"PS: [0.01,-0.00, -0.00,0.01, 0.00,0.00,-0.01,0.01]",16:06:08.963
11,F9:07:67:E9:FC:3B,10924,"ACC: [-0.09,-0.05,1.02],GYR: [1.10,-0.17,0.56]",16:06:08.993
11,F9:07:67:E9:FC:3B,10935,"ACC: [-0.09,-0.04,1.02],GYR: [1.08,-0.12,0.58]",16:06:08.995
23,F9:07:67:E9:FC:3B,10925,"PS: [-0.00,0.01, -0.00,0.00, -0.00,0.00,0.01,0.00]",16:06:08.993
23,F9:07:67:E9:FC:3B,10936,"PS: [0.00,0.01, -0.00,-0.00, -0.00,0.01,-0.00,0.01]",16:06:08.995
11,F9:07:67:E9:FC:3B,10946,"ACC: [-0.09,-0.04,1.02],GYR: [1.13,-0.14,0.58]",16:06:08.995
23,F9:07:67:E9:FC:3B,10948,"PS: [0.01,-0.01, 0.00,0.00, 0.01,0.00,0.01,-0.01]",16:06:08.995
11,F9:07:67:E9:FC:3B,10959,"ACC: [-0.09,-0.04,1.02],GYR: [1.14,-0.12,0.59]",16:06:09.023
23,F9:07:67:E9:FC:3B,10960,"PS: [0.00,0.01, 0.00,0.00, -0.00,-0.01,0.00,0.00]",16:06:09.023
11,F9:07:67:E9:FC:3B,10970,"ACC: [-0.09,-0.04,1.01],GYR: [1.10,-0.15,0.58]",16:06:09.056
23,F9:07:67:E9:FC:3B,10972,"PS: [0.01,-0.00, 0.00,0.00, -0.00,0.01,0.00,0.01]",16:06:09.056
11,F9:07:67:E9:FC:3B,10979,"ACC: [-0.09,-0.04,1.02],GYR: [1.13,-0.18,0.55]",16:06:09.056
23,F9:07:67:E9:FC:3B,10980,"PS: [0.00,-0.00, -0.01,0.01, -0.01,0.00,0.01,0.00]",16:06:09.056
11,F9:07:67:E9:FC:3B,11002,"ACC: [-0.09,-0.04,1.02],GYR: [1.13,-0.18,0.59]",16:06:09.086
11,F9:07:67:E9:FC:3B,11034,"ACC: [-0.09,-0.04,1.02],GYR: [1.11,-0.14,0.59]",16:06:09.089
23,F9:07:67:E9:FC:3B,11003,"PS: [0.01,0.01, 0.01,0.00, 0.00,0.01,0.00,-0.01]",16:06:09.086
23,F9:07:67:E9:FC:3B,11035,"PS: [-0.00,0.00, -0.00,-0.00, 0.00,0.01,-0.00,0.00]",16:06:09.089
11,F9:07:67:E9:FC:3B,11013,"ACC: [-0.08,-0.04,1.02],GYR: [1.13,-0.17,0.59]",16:06:09.086
23,F9:07:67:E9:FC:3B,11014,"PS: [-0.00,-0.00, 0.01,0.00, -0.00,0.01,-0.00,-0.00]",16:06:09.086
11,F9:07:67:E9:FC:3B,11045,"ACC: [-0.08,-0.05,1.01],GYR: [1.08,-0.17,0.59]",16:06:09.113
23,F9:07:67:E9:FC:3B,11046,"PS: [0.01,-0.00, 0.00,-0.00, 0.01,0.00,-0.00,0.00]",16:06:09.113
11,F9:07:67:E9:FC:3B,11056,"ACC: [-0.08,-0.04,1.02],GYR: [1.08,-0.20,0.55]",16:06:09.113
23,F9:07:67:E9:FC:3B,11058,"PS: [-0.00,0.00, 0.00,0.00, 0.00,-0.00,0.00,0.00]",16:06:09.113
11,F9:07:67:E9:FC:3B,11069,"ACC: [-0.08,-0.04,1.02],GYR: [1.14,-0.18,0.58]",16:06:09.145
11,F9:07:67:E9:FC:3B,11112,"ACC: [-0.09,-0.04,1.02],GYR: [1.10,-0.20,0.59]",16:06:09.147
23,F9:07:67:E9:FC:3B,11070,"PS: [0.00,-0.00, 0.00,-0.00, 0.01,0.01,0.00,0.01]",16:06:09.145
23,F9:07:67:E9:FC:3B,11113,"PS: [0.01,0.01, 0.01,-0.00, 0.00,-0.01,-0.00,-0.00]",16:06:09.147
11,F9:07:67:E9:FC:3B,11080,"ACC: [-0.09,-0.04,1.02],GYR: [1.13,-0.20,0.58]",16:06:09.145
11,F9:07:67:E9:FC:3B,11124,"ACC: [-0.09,-0.04,1.02],GYR: [1.10,-0.20,0.59]",16:06:09.147
23,F9:07:67:E9:FC:3B,11082,"PS: [-0.00,-0.00, 0.00,0.02, -0.00,-0.00,-0.00,0.01]",16:06:09.145
23,F9:07:67:E9:FC:3B,11125,"PS: [0.01,-0.01, 0.01,-0.00, -0.00,0.00,0.01,0.00]",16:06:09.147
11,F9:07:67:E9:FC:3B,11144,"ACC: [-0.09,-0.05,1.02],GYR: [1.13,-0.15,0.59]",16:06:09.176
23,F9:07:67:E9:FC:3B,11145,"PS: [0.01,-0.00, 0.00,0.00, 0.00,0.00,0.01,0.01]",16:06:09.176
11,F9:07:67:E9:FC:3B,11155,"ACC: [-0.09,-0.05,1.02],GYR: [1.10,-0.14,0.59]",16:06:09.202
11,F9:07:67:E9:FC:3B,11179,"ACC: [-0.08,-0.05,1.02],GYR: [1.10,-0.15,0.56]",16:06:09.205
23,F9:07:67:E9:FC:3B,11156,"PS: [0.00,-0.00, -0.01,0.01, -0.00,0.00,0.01,-0.00]",16:06:09.202
23,F9:07:67:E9:FC:3B,11180,"PS: [0.00,-0.00, -0.00,-0.00, -0.00,-0.00,-0.00,-0.00]",16:06:09.205
11,F9:07:67:E9:FC:3B,11167,"ACC: [-0.09,-0.04,1.02],GYR: [1.08,-0.15,0.56]",16:06:09.202
11,F9:07:67:E9:FC:3B,11188,"ACC: [-0.09,-0.04,1.02],GYR: [1.14,-0.17,0.59]",16:06:09.205
23,F9:07:67:E9:FC:3B,11168,"PS: [0.00,0.01, 0.01,0.00, -0.00,0.01,0.00,0.01]",16:06:09.202
23,F9:07:67:E9:FC:3B,11191,"PS: [-0.00,0.02, -0.00,-0.01, -0.00,0.00,0.01,-0.00]",16:06:09.205
11,F9:07:67:E9:FC:3B,11222,"ACC: [-0.08,-0.04,1.02],GYR: [1.13,-0.14,0.56]",16:06:09.236
11,F9:07:67:E9:FC:3B,11253,"ACC: [-0.08,-0.04,1.02],GYR: [1.11,-0.14,0.61]",16:06:09.238
23,F9:07:67:E9:FC:3B,11223,"PS: [-0.01,0.00, 0.01,0.00, 0.01,0.00,0.01,0.00]",16:06:09.236
23,F9:07:67:E9:FC:3B,11254,"PS: [-0.00,0.00, 0.01,0.00, 0.01,-0.00,0.00,0.01]",16:06:09.238
11,F9:07:67:E9:FC:3B,11230,"ACC: [-0.08,-0.04,1.02],GYR: [1.13,-0.14,0.56]",16:06:09.236
23,F9:07:67:E9:FC:3B,11231,"PS: [-0.01,-0.00, 0.00,-0.00, 0.01,0.00,-0.01,0.01]",16:06:09.236
11,F9:07:67:E9:FC:3B,11265,"ACC: [-0.09,-0.04,1.02],GYR: [1.16,-0.20,0.58]",16:06:09.267
23,F9:07:67:E9:FC:3B,11266,"PS: [-0.00,0.00, -0.01,0.00, -0.00,0.00,-0.00,0.01]",16:06:09.267
11,F9:07:67:E9:FC:3B,11276,"ACC: [-0.09,-0.04,1.02],GYR: [1.08,-0.15,0.58]",16:06:09.267
23,F9:07:67:E9:FC:3B,11278,"PS: [0.00,0.00, -0.00,-0.00, 0.00,-0.00,0.00,0.00]",16:06:09.267
11,F9:07:67:E9:FC:3B,11289,"ACC: [-0.09,-0.04,1.02],GYR: [1.07,-0.14,0.56]",16:06:09.293
11,F9:07:67:E9:FC:3B,11301,"ACC: [-0.09,-0.04,1.02],GYR: [1.10,-0.17,0.58]",16:06:09.295
23,F9:07:67:E9:FC:3B,11290,"PS: [-0.00,0.01, 0.01,-0.01, 0.01,-0.00,-0.00,-0.01]",16:06:09.293
23,F9:07:67:E9:FC:3B,11302,"PS: [0.01,-0.00, -0.00,0.01, 0.00,-0.01,0.00,0.00]",16:06:09.295
11,F9:07:67:E9:FC:3B,11310,"ACC: [-0.09,-0.04,1.02],GYR: [1.10,-0.17,0.58]",16:06:09.295
23,F9:07:67:E9:FC:3B,11313,"PS: [0.00,0.01, 0.00,-0.01, -0.01,0.00,0.00,-0.01]",16:06:09.295
11,F9:07:67:E9:FC:3B,11322,"ACC: [-0.09,-0.05,1.02],GYR: [1.13,-0.18,0.58]",16:06:09.324
11,F9:07:67:E9:FC:3B,11333,"ACC: [-0.09,-0.04,1.02],GYR: [1.16,-0.15,0.55]",16:06:09.327
23,F9:07:67:E9:FC:3B,11323,"PS: [-0.01,-0.01, -0.01,-0.01, 0.00,0.01,0.00,-0.01]",16:06:09.324
23,F9:07:67:E9:FC:3B,11334,"PS: [-0.00,0.00, -0.00,-0.00, 0.00,0.00,-0.00,0.01]",16:06:09.327
11,F9:07:67:E9:FC:3B,11344,"ACC: [-0.08,-0.04,1.02],GYR: [1.14,-0.17,0.56]",16:06:09.327
23,F9:07:67:E9:FC:3B,11345,"PS: [-0.00,-0.00, 0.01,0.00, 0.00,0.01,-0.00,0.00]",16:06:09.327
11,F9:07:67:E9:FC:3B,11369,"ACC: [-0.09,-0.04,1.02],GYR: [1.13,-0.17,0.55]",16:06:09.353
23,F9:07:67:E9:FC:3B,11370,"PS: [-0.00,-0.01, 0.01,0.00, 0.00,0.01,-0.00,0.00]",16:06:09.353
11,F9:07:67:E9:FC:3B,11378,"ACC: [-0.09,-0.04,1.02],GYR: [1.13,-0.17,0.55]",16:06:09.353
23,F9:07:67:E9:FC:3B,11381,"PS: [0.00,0.01, -0.00,0.00, 0.00,-0.01,-0.01,0.00]",16:06:09.353
11,F9:07:67:E9:FC:3B,11401,"ACC: [-0.09,-0.04,1.02],GYR: [1.08,-0.15,0.56]",16:06:09.385
11,F9:07:67:E9:FC:3B,11412,"ACC: [-0.09,-0.04,1.02],GYR: [1.10,-0.15,0.56]",16:06:09.387
23,F9:07:67:E9:FC:3B,11402,"PS: [0.01,-0.00, 0.01,-0.01, -0.00,0.01,0.01,0.00]",16:06:09.385
23,F9:07:67:E9:FC:3B,11413,"PS: [-0.00,0.01, 0.01,0.02, 0.00,-0.01,-0.00,-0.00]",16:06:09.387
11,F9:07:67:E9:FC:3B,11424,"ACC: [-0.09,-0.04,1.02],GYR: [1.11,-0.15,0.58]",16:06:09.387
23,F9:07:67:E9:FC:3B,11425,"PS: [0.00,0.00, -0.00,0.00, -0.01,0.01,0.00,0.00]",16:06:09.387
11,F9:07:67:E9:FC:3B,11436,"ACC: [-0.09,-0.04,1.02],GYR: [1.11,-0.18,0.58]",16:06:09.442
11,F9:07:67:E9:FC:3B,11448,"ACC: [-0.08,-0.04,1.02],GYR: [1.07,-0.17,0.56]",16:06:09.445
23,F9:07:67:E9:FC:3B,11437,"PS: [0.00,0.00, -0.00,-0.00, -0.00,-0.01,0.00,0.00]",16:06:09.442
23,F9:07:67:E9:FC:3B,11449,"PS: [0.00,-0.01, -0.00,0.00, -0.00,0.01,-0.01,-0.00]",16:06:09.445
11,F9:07:67:E9:FC:3B,11457,"ACC: [-0.08,-0.04,1.02],GYR: [1.11,-0.15,0.56]",16:06:09.445
23,F9:07:67:E9:FC:3B,11460,"PS: [0.00,0.01, -0.01,0.01, 0.00,0.00,-0.01,-0.00]",16:06:09.445
11,F9:07:67:E9:FC:3B,11469,"ACC: [-0.09,-0.04,1.02],GYR: [1.13,-0.17,0.61]",16:06:09.473
11,F9:07:67:E9:FC:3B,11516,"ACC: [-0.09,-0.04,1.02],GYR: [1.08,-0.17,0.59]",16:06:09.476
23,F9:07:67:E9:FC:3B,11470,"PS: [-0.01,-0.01, -0.02,-0.01, -0.01,-0.00,0.00,0.00]",16:06:09.473
23,F9:07:67:E9:FC:3B,11517,"PS: [0.00,0.00, 0.00,0.00, -0.00,0.00,0.01,0.00]",16:06:09.476
11,F9:07:67:E9:FC:3B,11480,"ACC: [-0.08,-0.04,1.02],GYR: [1.16,-0.15,0.61]",16:06:09.473
23,F9:07:67:E9:FC:3B,11481,"PS: [0.01,-0.00, 0.02,-0.01, 0.00,0.00,-0.00,0.00]",16:06:09.473
11,F9:07:67:E9:FC:3B,11525,"ACC: [-0.09,-0.04,1.02],GYR: [1.11,-0.14,0.59]",16:06:09.504
11,F9:07:67:E9:FC:3B,11579,"ACC: [-0.09,-0.04,1.02],GYR: [1.10,-0.11,0.56]",16:06:09.507
23,F9:07:67:E9:FC:3B,11528,"PS: [0.00,0.02, -0.00,0.01, -0.01,-0.00,-0.00,0.00]",16:06:09.504
23,F9:07:67:E9:FC:3B,11580,"PS: [-0.00,0.00, -0.01,0.01, -0.01,0.00,0.01,0.00]",16:06:09.507
11,F9:07:67:E9:FC:3B,11536,"ACC: [-0.09,-0.04,1.02],GYR: [1.11,-0.17,0.61]",16:06:09.504
23,F9:07:67:E9:FC:3B,11537,"PS: [-0.00,-0.00, 0.00,-0.00, 0.01,-0.01,-0.01,-0.01]",16:06:09.504
11,F9:07:67:E9:FC:3B,11590,"ACC: [-0.08,-0.04,1.02],GYR: [1.11,-0.17,0.58]",16:06:09.536
23,F9:07:67:E9:FC:3B,11591,"PS: [0.01,-0.00, 0.01,0.01, -0.01,0.01,0.00,0.00]",16:06:09.536
11,F9:07:67:E9:FC:3B,11601,"ACC: [-0.09,-0.04,1.02],GYR: [1.13,-0.15,0.61]",16:06:09.536
23,F9:07:67:E9:FC:3B,11603,"PS: [0.00,-0.01, 0.00,-0.00, 0.01,0.00,-0.01,0.00]",16:06:09.536
11,F9:07:67:E9:FC:3B,11626,"ACC: [-0.09,-0.04,1.02],GYR: [1.08,-0.14,0.59]",16:06:09.563
11,F9:07:67:E9:FC:3B,11635,"ACC: [-0.09,-0.04,1.02],GYR: [1.08,-0.14,0.59]",16:06:09.565
23,F9:07:67:E9:FC:3B,11627,"PS: [-0.00,0.01, -0.00,0.01, 0.00,0.00,0.00,0.00]",16:06:09.563
23,F9:07:67:E9:FC:3B,11636,"PS: [0.01,0.01, 0.01,0.00, -0.00,-0.00,0.00,-0.01]",16:06:09.565
11,F9:07:67:E9:FC:3B,11646,"ACC: [-0.08,-0.04,1.02],GYR: [1.10,-0.20,0.59]",16:06:09.565
23,F9:07:67:E9:FC:3B,11648,"PS: [0.01,0.01, 0.01,-0.01, 0.01,-0.00,-0.01,0.01]",16:06:09.565
11,F9:07:67:E9:FC:3B,11658,"ACC: [-0.09,-0.04,1.02],GYR: [1.13,-0.17,0.58]",16:06:09.594
11,F9:07:67:E9:FC:3B,11694,"ACC: [-0.09,-0.04,1.02],GYR: [1.11,-0.18,0.58]",16:06:09.596
23,F9:07:67:E9:FC:3B,11659,"PS: [0.00,-0.01, -0.00,-0.00, 0.01,-0.00,-0.00,0.00]",16:06:09.594
23,F9:07:67:E9:FC:3B,11695,"PS: [-0.00,0.01, 0.00,-0.00, 0.00,-0.01,0.00,0.01]",16:06:09.596
11,F9:07:67:E9:FC:3B,11669,"ACC: [-0.08,-0.04,1.02],GYR: [1.13,-0.15,0.59]",16:06:09.594
23,F9:07:67:E9:FC:3B,11670,"PS: [-0.00,0.00, -0.00,0.01, -0.00,-0.01,0.01,-0.01]",16:06:09.594
11,F9:07:67:E9:FC:3B,11705,"ACC: [-0.09,-0.04,1.02],GYR: [1.07,-0.21,0.58]",16:06:09.656
11,F9:07:67:E9:FC:3B,11726,"ACC: [-0.09,-0.04,1.01],GYR: [1.08,-0.17,0.59]",16:06:09.659
23,F9:07:67:E9:FC:3B,11707,"PS: [0.00,-0.00, 0.01,-0.00, 0.01,0.00,-0.00,0.00]",16:06:09.656
23,F9:07:67:E9:FC:3B,11727,"PS: [-0.03,-0.00, -0.02,-0.02, 0.00,0.00,0.00,0.00]",16:06:09.659
11,F9:07:67:E9:FC:3B,11714,"ACC: [-0.09,-0.04,1.02],GYR: [1.07,-0.21,0.58]",16:06:09.656
23,F9:07:67:E9:FC:3B,11716,"PS: [0.01,-0.00, -0.00,-0.00, 0.00,0.01,-0.00,-0.01]",16:06:09.656
11,F9:07:67:E9:FC:3B,11737,"ACC: [-0.09,-0.04,1.02],GYR: [1.11,-0.17,0.58]",16:06:09.685
23,F9:07:67:E9:FC:3B,11738,"PS: [0.00,0.01, 0.00,0.01, -0.00,0.00,0.02,-0.00]",16:06:09.685
11,F9:07:67:E9:FC:3B,11748,"ACC: [-0.08,-0.05,1.02],GYR: [1.10,-0.17,0.59]",16:06:09.685
23,F9:07:67:E9:FC:3B,11750,"PS: [0.00,-0.01, 0.00,0.00, -0.00,-0.01,0.00,0.00]",16:06:09.685
11,F9:07:67:E9:FC:3B,11773,"ACC: [-0.08,-0.04,1.02],GYR: [1.10,-0.18,0.58]",16:06:09.716
