#TuGraz
#pressing every sensor once
Head,deviceID,deviceTimeStamp,data,androidTimeStamp
11,FE:F7:D0:12:2E:8D,55971,"ACC: [-0.04,-0.01,1.01],GYR: [-0.12,0.02,-0.40]",10:56:45.127
23,FE:F7:D0:12:2E:8D,55770,"PS: [-0.04,0.01, -0.00,0.03, -0.09,0.05,-0.08,-0.06]",10:56:44.947
23,FE:F7:D0:12:2E:8D,55795,"PS: [-0.03,0.03, -0.00,0.05, -0.10,0.07,-0.08,0.02]",10:56:44.950
11,FE:F7:D0:12:2E:8D,55585,"ACC: [-0.04,-0.01,1.01],GYR: [-0.12,0.05,-0.44]",10:56:44.795
11,FE:F7:D0:12:2E:8D,56008,"ACC: [-0.05,-0.01,1.01],GYR: [-0.11,0.05,-0.43]",10:56:45.161
11,FE:F7:D0:12:2E:8D,56020,"ACC: [-0.04,-0.01,1.01],GYR: [-0.21,0.02,-0.44]",10:56:45.162
23,FE:F7:D0:12:2E:8D,55444,"PS: [-0.01,-0.03, 0.01,-0.03, 0.05,-0.10,0.05,0.03]",10:56:44.681
23,FE:F7:D0:12:2E:8D,55807,"PS: [-0.03,0.03, -0.01,0.01, -0.09,0.04,-0.06,-0.06]",10:56:44.979
11,FE:F7:D0:12:2E:8D,55629,"ACC: [-0.05,-0.01,1.01],GYR: [-0.15,0.02,-0.46]",10:56:44.828
23,FE:F7:D0:12:2E:8D,55831,"PS: [-0.01,0.01, -0.00,0.02, -0.07,0.04,-0.05,-0.04]",10:56:45.009
23,FE:F7:D0:12:2E:8D,55843,"PS: [0.01,-0.05, 0.01,-0.02, 0.09,-0.09,0.08,0.06]",10:56:45.010
11,FE:F7:D0:12:2E:8D,56052,"ACC: [-0.04,-0.02,1.01],GYR: [-0.17,0.03,-0.41]",10:56:45.221
11,FE:F7:D0:12:2E:8D,56063,"ACC: [-0.04,-0.01,1.01],GYR: [-0.14,0.06,-0.41]",10:56:45.223
23,FE:F7:D0:12:2E:8D,55476,"PS: [0.03,-0.01, 0.00,-0.05, 0.06,0.05,0.07,0.07]",10:56:44.709
11,FE:F7:D0:12:2E:8D,55665,"ACC: [-0.05,-0.01,1.01],GYR: [-0.12,0.02,-0.44]",10:56:44.861
11,FE:F7:D0:12:2E:8D,56087,"ACC: [-0.05,-0.01,1.01],GYR: [-0.11,0.02,-0.44]",10:56:45.250
23,FE:F7:D0:12:2E:8D,55868,"PS: [-0.02,-0.00, -0.00,0.01, 0.03,0.04,0.02,0.00]",10:56:45.037
23,FE:F7:D0:12:2E:8D,55905,"PS: [0.01,-0.04, 0.02,-0.03, 0.08,-0.08,0.09,0.00]",10:56:45.042
23,FE:F7:D0:12:2E:8D,55524,"PS: [0.02,-0.04, 0.01,-0.01, 0.10,-0.09,0.07,0.07]",10:56:44.736
11,FE:F7:D0:12:2E:8D,56124,"ACC: [-0.04,-0.01,1.01],GYR: [-0.15,0.03,-0.40]",10:56:45.281
11,FE:F7:D0:12:2E:8D,56157,"ACC: [-0.05,-0.01,1.01],GYR: [-0.14,0.03,-0.46]",10:56:45.283
11,FE:F7:D0:12:2E:8D,55701,"ACC: [-0.05,-0.01,1.01],GYR: [-0.12,0.06,-0.43]",10:56:44.890
11,FE:F7:D0:12:2E:8D,55733,"ACC: [-0.04,-0.01,1.01],GYR: [-0.09,0.03,-0.41]",10:56:44.914
11,FE:F7:D0:12:2E:8D,56203,"ACC: [-0.04,-0.01,1.01],GYR: [-0.11,0.03,-0.43]",10:56:45.307
11,FE:F7:D0:12:2E:8D,56224,"ACC: [-0.04,-0.02,1.02],GYR: [-0.11,0.03,-0.40]",10:56:45.314
23,FE:F7:D0:12:2E:8D,55917,"PS: [-0.02,0.03, 0.00,0.03, -0.02,0.06,0.00,0.03]",10:56:45.067
23,FE:F7:D0:12:2E:8D,55938,"PS: [-0.02,0.01, -0.00,0.04, -0.07,0.02,-0.04,-0.03]",10:56:45.095
11,FE:F7:D0:12:2E:8D,56236,"ACC: [-0.04,-0.01,1.01],GYR: [-0.14,0.05,-0.44]",10:56:45.339
23,FE:F7:D0:12:2E:8D,55949,"PS: [0.03,-0.02, 0.00,-0.05, 0.03,-0.06,0.08,0.08]",10:56:45.099
23,FE:F7:D0:12:2E:8D,55561,"PS: [0.02,-0.01, -0.01,0.02, -0.08,0.05,0.05,-0.07]",10:56:44.768
11,FE:F7:D0:12:2E:8D,56271,"ACC: [-0.05,-0.01,1.01],GYR: [-0.17,0.00,-0.43]",10:56:45.367
11,FE:F7:D0:12:2E:8D,56283,"ACC: [-0.04,-0.01,1.01],GYR: [-0.15,-0.02,-0.43]",10:56:45.369
23,FE:F7:D0:12:2E:8D,55973,"PS: [0.01,-0.04, 0.01,-0.00, 0.01,0.03,-0.05,0.02]",10:56:45.127
11,FE:F7:D0:12:2E:8D,55781,"ACC: [-0.05,-0.01,1.01],GYR: [-0.12,0.00,-0.43]",10:56:44.947
23,FE:F7:D0:12:2E:8D,55586,"PS: [-0.00,-0.03, -0.00,-0.01, 0.08,0.04,-0.00,-0.02]",10:56:44.795
23,FE:F7:D0:12:2E:8D,56009,"PS: [0.03,-0.03, -0.01,-0.02, 0.07,-0.00,0.06,0.02]",10:56:45.161
11,FE:F7:D0:12:2E:8D,56308,"ACC: [-0.04,-0.01,1.01],GYR: [-0.11,0.05,-0.43]",10:56:45.430
11,FE:F7:D0:12:2E:8D,56320,"ACC: [-0.04,-0.01,1.01],GYR: [-0.12,0.02,-0.44]",10:56:45.432
23,FE:F7:D0:12:2E:8D,56021,"PS: [0.01,0.01, 0.01,-0.02, 0.02,-0.05,0.02,0.02]",10:56:45.162
11,FE:F7:D0:12:2E:8D,55814,"ACC: [-0.05,-0.00,1.01],GYR: [-0.12,0.05,-0.41]",10:56:44.979
11,FE:F7:D0:12:2E:8D,56344,"ACC: [-0.04,-0.01,1.01],GYR: [-0.14,0.00,-0.44]",10:56:45.457
11,FE:F7:D0:12:2E:8D,56376,"ACC: [-0.05,-0.01,1.02],GYR: [-0.14,0.06,-0.43]",10:56:45.461
23,FE:F7:D0:12:2E:8D,55631,"PS: [-0.02,-0.02, 0.01,0.02, 0.08,-0.11,0.07,0.07]",10:56:44.828
11,FE:F7:D0:12:2E:8D,55851,"ACC: [-0.04,-0.01,1.01],GYR: [-0.12,0.00,-0.44]",10:56:45.010
11,FE:F7:D0:12:2E:8D,56387,"ACC: [-0.05,-0.01,1.01],GYR: [-0.17,0.03,-0.43]",10:56:45.488
23,FE:F7:D0:12:2E:8D,56053,"PS: [0.03,0.01, -0.00,0.02, -0.09,-0.01,0.07,0.04]",10:56:45.221
11,FE:F7:D0:12:2E:8D,56455,"ACC: [-0.05,-0.01,1.01],GYR: [-0.14,0.02,-0.41]",10:56:45.491
23,FE:F7:D0:12:2E:8D,56064,"PS: [-0.03,0.03, -0.01,0.03, -0.05,0.07,-0.07,0.03]",10:56:45.223
11,FE:F7:D0:12:2E:8D,56467,"ACC: [-0.04,-0.01,1.01],GYR: [-0.14,0.00,-0.43]",10:56:45.518
23,FE:F7:D0:12:2E:8D,55666,"PS: [-0.03,-0.00, -0.00,0.02, -0.05,0.06,-0.06,-0.07]",10:56:44.861
23,FE:F7:D0:12:2E:8D,56089,"PS: [-0.02,0.01, -0.01,0.02, -0.02,0.06,-0.05,0.02]",10:56:45.250
11,FE:F7:D0:12:2E:8D,55879,"ACC: [-0.04,-0.01,1.01],GYR: [-0.09,0.05,-0.41]",10:56:45.037
11,FE:F7:D0:12:2E:8D,56491,"ACC: [-0.05,-0.01,1.01],GYR: [-0.12,0.05,-0.44]",10:56:45.551
11,FE:F7:D0:12:2E:8D,56504,"ACC: [-0.04,-0.01,1.01],GYR: [-0.12,0.00,-0.49]",10:56:45.553
23,FE:F7:D0:12:2E:8D,56125,"PS: [0.03,-0.02, 0.01,-0.05, 0.11,-0.01,0.08,0.03]",10:56:45.281
11,FE:F7:D0:12:2E:8D,56528,"ACC: [-0.04,-0.01,1.01],GYR: [-0.17,0.06,-0.43]",10:56:45.577
23,FE:F7:D0:12:2E:8D,56158,"PS: [0.01,0.02, -0.01,-0.00, -0.01,-0.02,-0.03,-0.06]",10:56:45.283
11,FE:F7:D0:12:2E:8D,56565,"ACC: [-0.05,-0.01,1.01],GYR: [-0.12,0.03,-0.43]",10:56:45.583
23,FE:F7:D0:12:2E:8D,55702,"PS: [0.02,-0.04, 0.01,-0.02, 0.10,-0.09,0.08,0.05]",10:56:44.890
23,FE:F7:D0:12:2E:8D,55734,"PS: [0.02,0.00, 0.01,-0.05, 0.01,-0.08,0.05,0.05]",10:56:44.914
23,FE:F7:D0:12:2E:8D,56205,"PS: [0.01,-0.02, 0.01,-0.03, 0.09,-0.07,0.04,0.03]",10:56:45.307
11,FE:F7:D0:12:2E:8D,56574,"ACC: [-0.05,-0.01,1.01],GYR: [-0.12,0.03,-0.43]",10:56:45.609
23,FE:F7:D0:12:2E:8D,56228,"PS: [-0.03,-0.04, -0.03,-0.03, -0.05,0.09,-0.05,-0.02]",10:56:45.314
11,FE:F7:D0:12:2E:8D,55924,"ACC: [-0.04,-0.02,1.01],GYR: [-0.15,0.00,-0.41]",10:56:45.067
11,FE:F7:D0:12:2E:8D,56597,"ACC: [-0.05,-0.01,1.01],GYR: [-0.09,0.02,-0.44]",10:56:45.637
11,FE:F7:D0:12:2E:8D,56609,"ACC: [-0.05,-0.01,1.01],GYR: [-0.14,0.02,-0.43]",10:56:45.639
23,FE:F7:D0:12:2E:8D,56237,"PS: [0.04,-0.01, 0.01,0.03, -0.01,0.00,0.05,0.04]",10:56:45.339
11,FE:F7:D0:12:2E:8D,55959,"ACC: [-0.05,-0.01,1.01],GYR: [-0.15,0.02,-0.40]",10:56:45.099
23,FE:F7:D0:12:2E:8D,56272,"PS: [-0.02,0.01, -0.00,0.03, -0.04,0.03,-0.08,0.06]",10:56:45.367
11,FE:F7:D0:12:2E:8D,56632,"ACC: [-0.05,-0.01,1.01],GYR: [-0.14,0.02,-0.43]",10:56:45.667
11,FE:F7:D0:12:2E:8D,56665,"ACC: [-0.04,-0.02,1.01],GYR: [-0.12,0.06,-0.46]",10:56:45.672
23,FE:F7:D0:12:2E:8D,56284,"PS: [0.02,-0.04, -0.01,-0.01, 0.01,0.03,-0.02,-0.04]",10:56:45.369
11,FE:F7:D0:12:2E:8D,55983,"ACC: [-0.04,-0.01,1.01],GYR: [-0.11,0.03,-0.43]",10:56:45.127
23,FE:F7:D0:12:2E:8D,55783,"PS: [0.03,-0.02, -0.00,-0.03, 0.05,-0.11,0.05,0.07]",10:56:44.947
11,FE:F7:D0:12:2E:8D,56676,"ACC: [-0.04,-0.01,1.01],GYR: [-0.11,0.03,-0.43]",10:56:45.702
23,FE:F7:D0:12:2E:8D,56309,"PS: [0.01,0.03, 0.01,0.01, -0.04,0.02,-0.02,0.03]",10:56:45.430
11,FE:F7:D0:12:2E:8D,56712,"ACC: [-0.05,-0.01,1.01],GYR: [-0.14,0.03,-0.43]",10:56:45.726
