#None
#test
Head,deviceID,deviceTimeStamp,data,androidTimeStamp
11,F9:07:67:E9:FC:3B,43219,"ACC: [-0.08,-0.05,1.02],GYR: [0.89,-0.11,0.58]",10:52:58.689
11,E0:B0:13:7D:7B:58,19001,"ACC: [0.10,-0.07,1.02],GYR: [1.48,-0.34,-0.47]",10:52:58.689
23,F9:07:67:E9:FC:3B,42987,"PS: [-0.00,0.00, 0.01,-0.01, 0.00,-0.00,-0.00,-0.00]",10:52:58.534
11,E0:B0:13:7D:7B:58,19013,"ACC: [0.10,-0.07,1.02],GYR: [1.45,-0.35,-0.47]",10:52:58.697
11,E0:B0:13:7D:7B:58,19025,"ACC: [0.10,-0.07,1.02],GYR: [1.46,-0.32,-0.47]",10:52:58.698
11,F9:07:67:E9:FC:3B,43243,"ACC: [-0.08,-0.05,1.02],GYR: [0.93,-0.11,0.58]",10:52:58.698
11,F9:07:67:E9:FC:3B,43243,"ACC: [-0.08,-0.05,1.02],GYR: [0.93,-0.11,0.58]",10:52:58.699
11,F9:07:67:E9:FC:3B,43276,"ACC: [-0.09,-0.05,1.02],GYR: [0.89,-0.12,0.61]",10:52:58.702
11,F9:07:67:E9:FC:3B,43276,"ACC: [-0.09,-0.05,1.02],GYR: [0.89,-0.12,0.61]",10:52:58.703
11,E0:B0:13:7D:7B:58,19037,"ACC: [0.10,-0.06,1.02],GYR: [1.45,-0.34,-0.43]",10:52:58.705
23,F9:07:67:E9:FC:3B,42987,"PS: [-0.00,0.00, 0.01,-0.01, 0.00,-0.00,-0.00,-0.00]",10:52:58.536
11,E0:B0:13:7D:7B:58,19046,"ACC: [0.10,-0.07,1.02],GYR: [1.45,-0.34,-0.41]",10:52:58.708
23,E0:B0:13:7D:7B:58,18738,"PS: [0.01,-0.00, -0.01,-0.02, -0.01,-0.01,0.01,0.00]",10:52:58.537
11,E0:B0:13:7D:7B:58,19058,"ACC: [0.10,-0.07,1.02],GYR: [1.46,-0.32,-0.46]",10:52:58.722
11,E0:B0:13:7D:7B:58,19070,"ACC: [0.10,-0.07,1.02],GYR: [1.48,-0.37,-0.49]",10:52:58.725
23,E0:B0:13:7D:7B:58,18750,"PS: [0.00,0.00, -0.01,-0.00, 0.01,0.01,0.01,-0.00]",10:52:58.540
11,F9:07:67:E9:FC:3B,43311,"ACC: [-0.08,-0.04,1.02],GYR: [0.92,-0.08,0.56]",10:52:58.728
11,F9:07:67:E9:FC:3B,43311,"ACC: [-0.08,-0.04,1.02],GYR: [0.92,-0.08,0.56]",10:52:58.728
11,F9:07:67:E9:FC:3B,43323,"ACC: [-0.08,-0.05,1.02],GYR: [0.89,-0.08,0.59]",10:52:58.731
11,F9:07:67:E9:FC:3B,43323,"ACC: [-0.08,-0.05,1.02],GYR: [0.89,-0.08,0.59]",10:52:58.731
11,E0:B0:13:7D:7B:58,19081,"ACC: [0.10,-0.07,1.02],GYR: [1.46,-0.38,-0.44]",10:52:58.740
23,E0:B0:13:7D:7B:58,18763,"PS: [-0.02,-0.00, -0.01,0.01, -0.01,-0.00,0.01,0.00]",10:52:58.545
23,E0:B0:13:7D:7B:58,18775,"PS: [-0.00,0.01, 0.00,-0.00, -0.00,-0.00,-0.01,-0.01]",10:52:58.547
11,E0:B0:13:7D:7B:58,19093,"ACC: [0.10,-0.07,1.02],GYR: [1.48,-0.35,-0.47]",10:52:58.748
11,E0:B0:13:7D:7B:58,19105,"ACC: [0.10,-0.07,1.02],GYR: [1.43,-0.34,-0.47]",10:52:58.756
23,F9:07:67:E9:FC:3B,43020,"PS: [-0.00,0.01, -0.00,-0.01, 0.01,-0.00,0.00,-0.01]",10:52:58.548
11,F9:07:67:E9:FC:3B,43359,"ACC: [-0.08,-0.05,1.01],GYR: [0.90,-0.09,0.59]",10:52:58.759
11,F9:07:67:E9:FC:3B,43359,"ACC: [-0.08,-0.05,1.01],GYR: [0.90,-0.09,0.59]",10:52:58.759
11,F9:07:67:E9:FC:3B,43391,"ACC: [-0.08,-0.05,1.02],GYR: [0.90,-0.08,0.58]",10:52:58.761
11,F9:07:67:E9:FC:3B,43391,"ACC: [-0.08,-0.05,1.02],GYR: [0.90,-0.08,0.58]",10:52:58.762
23,F9:07:67:E9:FC:3B,43020,"PS: [-0.00,0.01, -0.00,-0.01, 0.01,-0.00,0.00,-0.01]",10:52:58.548
11,E0:B0:13:7D:7B:58,19117,"ACC: [0.10,-0.07,1.02],GYR: [1.46,-0.34,-0.46]",10:52:58.766
23,F9:07:67:E9:FC:3B,43055,"PS: [-0.01,-0.02, 0.00,-0.01, -0.00,0.01,-0.00,0.01]",10:52:58.548
23,F9:07:67:E9:FC:3B,43055,"PS: [-0.01,-0.02, 0.00,-0.01, -0.00,0.01,-0.00,0.01]",10:52:58.549
11,E0:B0:13:7D:7B:58,19129,"ACC: [0.10,-0.07,1.02],GYR: [1.46,-0.37,-0.50]",10:52:58.780
11,E0:B0:13:7D:7B:58,19141,"ACC: [0.10,-0.07,1.02],GYR: [1.46,-0.34,-0.47]",10:52:58.783
23,E0:B0:13:7D:7B:58,18787,"PS: [0.01,0.00, 0.00,0.01, 0.01,0.01,0.01,0.00]",10:52:58.549
11,F9:07:67:E9:FC:3B,43402,"ACC: [-0.08,-0.05,1.02],GYR: [0.92,-0.09,0.61]",10:52:58.789
11,F9:07:67:E9:FC:3B,43402,"ACC: [-0.08,-0.05,1.02],GYR: [0.92,-0.09,0.61]",10:52:58.789
23,E0:B0:13:7D:7B:58,18799,"PS: [-0.01,-0.02, -0.01,0.00, 0.01,-0.00,0.01,0.00]",10:52:58.550
11,E0:B0:13:7D:7B:58,19154,"ACC: [0.10,-0.06,1.03],GYR: [1.45,-0.31,-0.46]",10:52:58.796
23,E0:B0:13:7D:7B:58,18812,"PS: [0.01,0.01, 0.00,-0.02, -0.01,-0.00,-0.10,0.00]",10:52:58.551
23,F9:07:67:E9:FC:3B,43067,"PS: [-0.00,0.00, 0.00,0.00, -0.00,0.00,-0.00,0.00]",10:52:58.554
11,E0:B0:13:7D:7B:58,19166,"ACC: [0.10,-0.07,1.02],GYR: [1.46,-0.34,-0.46]",10:52:58.811
11,E0:B0:13:7D:7B:58,19175,"ACC: [0.10,-0.07,1.02],GYR: [1.46,-0.34,-0.47]",10:52:58.812
23,F9:07:67:E9:FC:3B,43067,"PS: [-0.00,0.00, 0.00,0.00, -0.00,0.00,-0.00,0.00]",10:52:58.554
11,F9:07:67:E9:FC:3B,43427,"ACC: [-0.08,-0.05,1.02],GYR: [0.92,-0.11,0.59]",10:52:58.816
11,F9:07:67:E9:FC:3B,43427,"ACC: [-0.08,-0.05,1.02],GYR: [0.92,-0.11,0.59]",10:52:58.817
11,F9:07:67:E9:FC:3B,43439,"ACC: [-0.08,-0.05,1.02],GYR: [0.87,-0.09,0.59]",10:52:58.820
11,F9:07:67:E9:FC:3B,43439,"ACC: [-0.08,-0.05,1.02],GYR: [0.87,-0.09,0.59]",10:52:58.821
23,E0:B0:13:7D:7B:58,18824,"PS: [0.01,0.01, 0.00,0.01, -0.00,0.01,0.03,0.00]",10:52:58.555
11,E0:B0:13:7D:7B:58,19190,"ACC: [0.10,-0.07,1.02],GYR: [1.42,-0.34,-0.50]",10:52:58.826
23,E0:B0:13:7D:7B:58,18836,"PS: [-0.00,0.00, 0.00,0.02, 0.00,0.00,0.01,-0.00]",10:52:58.556
23,E0:B0:13:7D:7B:58,18849,"PS: [-0.01,0.00, -0.01,-0.01, 0.00,0.00,0.01,-0.01]",10:52:58.557
11,E0:B0:13:7D:7B:58,19202,"ACC: [0.10,-0.07,1.02],GYR: [1.45,-0.31,-0.44]",10:52:58.840
23,F9:07:67:E9:FC:3B,43091,"PS: [-0.00,-0.00, -0.01,0.00, -0.01,0.01,-0.00,0.01]",10:52:58.557
11,E0:B0:13:7D:7B:58,19211,"ACC: [0.10,-0.07,1.02],GYR: [1.40,-0.32,-0.46]",10:52:58.843
11,F9:07:67:E9:FC:3B,43464,"ACC: [-0.08,-0.04,1.02],GYR: [0.92,-0.09,0.58]",10:52:58.847
11,F9:07:67:E9:FC:3B,43464,"ACC: [-0.08,-0.04,1.02],GYR: [0.92,-0.09,0.58]",10:52:58.847
23,F9:07:67:E9:FC:3B,43091,"PS: [-0.00,-0.00, -0.01,0.00, -0.01,0.01,-0.00,0.01]",10:52:58.557
11,F9:07:67:E9:FC:3B,43500,"ACC: [-0.08,-0.05,1.02],GYR: [0.92,-0.05,0.61]",10:52:58.855
11,F9:07:67:E9:FC:3B,43500,"ACC: [-0.08,-0.05,1.02],GYR: [0.92,-0.05,0.61]",10:52:58.856
23,F9:07:67:E9:FC:3B,43103,"PS: [0.00,0.01, 0.00,0.01, 0.00,0.00,0.00,-0.00]",10:52:58.558
11,E0:B0:13:7D:7B:58,19223,"ACC: [0.10,-0.07,1.02],GYR: [1.46,-0.34,-0.44]",10:52:58.859
11,E0:B0:13:7D:7B:58,19235,"ACC: [0.10,-0.07,1.02],GYR: [1.45,-0.34,-0.46]",10:52:58.860
23,F9:07:67:E9:FC:3B,43103,"PS: [0.00,0.01, 0.00,0.01, 0.00,0.00,0.00,-0.00]",10:52:58.558
11,E0:B0:13:7D:7B:58,19246,"ACC: [0.10,-0.07,1.02],GYR: [1.43,-0.34,-0.46]",10:52:58.872
23,E0:B0:13:7D:7B:58,18861,"PS: [0.00,0.00, 0.01,0.01, 0.00,0.00,0.01,0.00]",10:52:58.559
11,F9:07:67:E9:FC:3B,43512,"ACC: [-0.08,-0.05,1.02],GYR: [0.92,-0.05,0.59]",10:52:58.879
11,F9:07:67:E9:FC:3B,43512,"ACC: [-0.08,-0.05,1.02],GYR: [0.92,-0.05,0.59]",10:52:58.879
11,E0:B0:13:7D:7B:58,19258,"ACC: [0.10,-0.07,1.02],GYR: [1.46,-0.32,-0.44]",10:52:58.883
11,E0:B0:13:7D:7B:58,19270,"ACC: [0.10,-0.07,1.02],GYR: [1.45,-0.32,-0.46]",10:52:58.889
23,E0:B0:13:7D:7B:58,18873,"PS: [0.01,0.00, 0.00,0.01, 0.01,-0.00,0.01,-0.01]",10:52:58.578
23,E0:B0:13:7D:7B:58,18886,"PS: [-0.00,-0.00, 0.02,0.00, -0.01,-0.00,-0.05,0.00]",10:52:58.579
11,E0:B0:13:7D:7B:58,19282,"ACC: [0.10,-0.07,1.02],GYR: [1.46,-0.34,-0.44]",10:52:58.906
11,F9:07:67:E9:FC:3B,43537,"ACC: [-0.08,-0.05,1.02],GYR: [0.90,-0.05,0.59]",10:52:58.908
11,F9:07:67:E9:FC:3B,43537,"ACC: [-0.08,-0.05,1.02],GYR: [0.90,-0.05,0.59]",10:52:58.908
11,F9:07:67:E9:FC:3B,43549,"ACC: [-0.08,-0.05,1.02],GYR: [0.90,-0.06,0.61]",10:52:58.910
11,F9:07:67:E9:FC:3B,43549,"ACC: [-0.08,-0.05,1.02],GYR: [0.90,-0.06,0.61]",10:52:58.910
23,F9:07:67:E9:FC:3B,43136,"PS: [0.00,-0.00, 0.00,-0.00, 0.00,0.01,0.00,0.01]",10:52:58.579
11,E0:B0:13:7D:7B:58,19294,"ACC: [0.10,-0.07,1.02],GYR: [1.45,-0.31,-0.46]",10:52:58.914
23,F9:07:67:E9:FC:3B,43136,"PS: [0.00,-0.00, 0.00,-0.00, 0.00,0.01,0.00,0.01]",10:52:58.581
23,F9:07:67:E9:FC:3B,43171,"PS: [-0.01,-0.00, 0.00,0.01, 0.00,0.00,-0.00,0.00]",10:52:58.582
11,E0:B0:13:7D:7B:58,19303,"ACC: [0.10,-0.07,1.02],GYR: [1.43,-0.34,-0.43]",10:52:58.931
23,F9:07:67:E9:FC:3B,43171,"PS: [-0.01,-0.00, 0.00,0.01, 0.00,0.00,-0.00,0.00]",10:52:58.583
11,E0:B0:13:7D:7B:58,19316,"ACC: [0.10,-0.07,1.02],GYR: [1.46,-0.37,-0.43]",10:52:58.944
11,E0:B0:13:7D:7B:58,19327,"ACC: [0.10,-0.08,1.02],GYR: [1.46,-0.32,-0.46]",10:52:58.947
23,E0:B0:13:7D:7B:58,18897,"PS: [-0.00,0.00, 0.00,-0.00, -0.00,-0.00,0.02,-0.01]",10:52:58.618
11,E0:B0:13:7D:7B:58,19338,"ACC: [0.10,-0.07,1.02],GYR: [1.50,-0.32,-0.46]",10:52:58.959
23,E0:B0:13:7D:7B:58,18910,"PS: [0.01,-0.00, -0.00,0.00, 0.01,-0.00,0.01,-0.00]",10:52:58.619
11,E0:B0:13:7D:7B:58,19350,"ACC: [0.10,-0.06,1.02],GYR: [1.50,-0.35,-0.47]",10:52:58.963
11,F9:07:67:E9:FC:3B,43574,"ACC: [-0.08,-0.05,1.02],GYR: [0.96,-0.09,0.61]",10:52:58.967
11,F9:07:67:E9:FC:3B,43574,"ACC: [-0.08,-0.05,1.02],GYR: [0.96,-0.09,0.61]",10:52:58.967
23,E0:B0:13:7D:7B:58,18922,"PS: [-0.01,-0.00, -0.00,-0.01, 0.00,0.00,0.01,-0.01]",10:52:58.620
11,F9:07:67:E9:FC:3B,43611,"ACC: [-0.08,-0.05,1.02],GYR: [0.92,-0.09,0.58]",10:52:58.972
11,F9:07:67:E9:FC:3B,43611,"ACC: [-0.08,-0.05,1.02],GYR: [0.92,-0.09,0.58]",10:52:58.972
11,E0:B0:13:7D:7B:58,19362,"ACC: [0.10,-0.07,1.02],GYR: [1.45,-0.37,-0.46]",10:52:58.977
11,E0:B0:13:7D:7B:58,19374,"ACC: [0.10,-0.07,1.02],GYR: [1.43,-0.35,-0.46]",10:52:58.980
23,E0:B0:13:7D:7B:58,18934,"PS: [-0.01,0.00, 0.01,0.00, -0.00,0.00,0.01,0.01]",10:52:58.621
11,E0:B0:13:7D:7B:58,19386,"ACC: [0.10,-0.07,1.02],GYR: [1.50,-0.35,-0.47]",10:52:58.992
23,E0:B0:13:7D:7B:58,18946,"PS: [-0.01,-0.01, -0.01,-0.01, 0.00,0.00,0.01,0.01]",10:52:58.629
11,E0:B0:13:7D:7B:58,19399,"ACC: [0.10,-0.07,1.02],GYR: [1.46,-0.37,-0.46]",10:52:59.005
23,E0:B0:13:7D:7B:58,18958,"PS: [-0.00,0.00, -0.00,0.00, -0.00,0.00,0.01,-0.01]",10:52:58.641
11,E0:B0:13:7D:7B:58,19411,"ACC: [0.10,-0.07,1.02],GYR: [1.46,-0.34,-0.47]",10:52:59.008
23,F9:07:67:E9:FC:3B,43183,"PS: [-0.00,-0.00, 0.01,-0.00, -0.00,0.00,-0.00,-0.00]",10:52:58.641
23,F9:07:67:E9:FC:3B,43183,"PS: [-0.00,-0.00, 0.01,-0.00, -0.00,0.00,-0.00,-0.00]",10:52:58.642
11,E0:B0:13:7D:7B:58,19423,"ACC: [0.10,-0.06,1.02],GYR: [1.48,-0.32,-0.44]",10:52:59.022
11,F9:07:67:E9:FC:3B,43623,"ACC: [-0.08,-0.05,1.02],GYR: [0.96,-0.08,0.55]",10:52:59.029
11,F9:07:67:E9:FC:3B,43623,"ACC: [-0.08,-0.05,1.02],GYR: [0.96,-0.08,0.55]",10:52:59.031
11,E0:B0:13:7D:7B:58,19435,"ACC: [0.10,-0.07,1.02],GYR: [1.43,-0.31,-0.43]",10:52:59.034
11,E0:B0:13:7D:7B:58,19448,"ACC: [0.10,-0.07,1.02],GYR: [1.46,-0.32,-0.46]",10:52:59.041
23,F9:07:67:E9:FC:3B,43208,"PS: [-0.00,0.00, 0.00,-0.00, 0.01,-0.00,0.00,-0.00]",10:52:58.649
11,E0:B0:13:7D:7B:58,19460,"ACC: [0.10,-0.07,1.02],GYR: [1.48,-0.35,-0.49]",10:52:59.049
23,F9:07:67:E9:FC:3B,43208,"PS: [-0.00,0.00, 0.00,-0.00, 0.01,-0.00,0.00,-0.00]",10:52:58.649
11,E0:B0:13:7D:7B:58,19469,"ACC: [0.10,-0.07,1.02],GYR: [1.45,-0.35,-0.47]",10:52:59.055
11,F9:07:67:E9:FC:3B,43647,"ACC: [-0.07,-0.05,1.01],GYR: [0.90,-0.06,0.58]",10:52:59.058
11,F9:07:67:E9:FC:3B,43647,"ACC: [-0.07,-0.05,1.01],GYR: [0.90,-0.06,0.58]",10:52:59.059
23,E0:B0:13:7D:7B:58,18967,"PS: [0.01,0.00, -0.00,0.02, -0.00,0.00,0.01,0.01]",10:52:58.651
11,E0:B0:13:7D:7B:58,19481,"ACC: [0.10,-0.07,1.02],GYR: [1.43,-0.32,-0.46]",10:52:59.066
11,F9:07:67:E9:FC:3B,42974,"ACC: [-0.08,-0.05,1.02],GYR: [0.82,-0.02,0.59]",10:52:58.522
11,E0:B0:13:7D:7B:58,19492,"ACC: [0.10,-0.07,1.02],GYR: [1.45,-0.32,-0.47]",10:52:59.071
23,E0:B0:13:7D:7B:58,18979,"PS: [-0.00,-0.01, -0.00,-0.01, -0.01,0.01,-0.02,0.02]",10:52:58.662
11,F9:07:67:E9:FC:3B,42974,"ACC: [-0.08,-0.05,1.02],GYR: [0.82,-0.02,0.59]",10:52:58.524
11,E0:B0:13:7D:7B:58,19503,"ACC: [0.10,-0.07,1.02],GYR: [1.45,-0.32,-0.46]",10:52:59.081
23,E0:B0:13:7D:7B:58,18990,"PS: [-0.00,0.00, 0.00,0.00, 0.01,-0.01,0.00,0.01]",10:52:58.677
11,F9:07:67:E9:FC:3B,43660,"ACC: [-0.08,-0.05,1.02],GYR: [0.93,-0.03,0.59]",10:52:59.089
11,F9:07:67:E9:FC:3B,43660,"ACC: [-0.08,-0.05,1.02],GYR: [0.93,-0.03,0.59]",10:52:59.089
11,F9:07:67:E9:FC:3B,43715,"ACC: [-0.09,-0.05,1.02],GYR: [0.89,-0.11,0.59]",10:52:59.091
11,F9:07:67:E9:FC:3B,43715,"ACC: [-0.09,-0.05,1.02],GYR: [0.89,-0.11,0.59]",10:52:59.092
11,E0:B0:13:7D:7B:58,19515,"ACC: [0.10,-0.07,1.02],GYR: [1.45,-0.34,-0.47]",10:52:59.095
23,F9:07:67:E9:FC:3B,43220,"PS: [0.00,0.00, 0.00,0.00, 0.00,-0.00,-0.00,0.00]",10:52:58.688
11,E0:B0:13:7D:7B:58,19528,"ACC: [0.10,-0.07,1.02],GYR: [1.46,-0.34,-0.43]",10:52:59.097
23,F9:07:67:E9:FC:3B,43220,"PS: [0.00,0.00, 0.00,0.00, 0.00,-0.00,-0.00,0.00]",10:52:58.689
23,E0:B0:13:7D:7B:58,19002,"PS: [0.00,0.00, 0.00,0.00, 0.00,-0.00,0.00,0.00]",10:52:58.689
11,F9:07:67:E9:FC:3B,42998,"ACC: [-0.08,-0.05,1.02],GYR: [0.90,-0.11,0.61]",10:52:58.534
23,E0:B0:13:7D:7B:58,19014,"PS: [-0.00,-0.01, -0.02,-0.01, -0.01,-0.01,-0.05,-0.01]",10:52:58.697
23,E0:B0:13:7D:7B:58,19026,"PS: [0.01,0.02, 0.01,0.01, 0.01,0.00,0.02,-0.00]",10:52:58.698
11,E0:B0:13:7D:7B:58,19539,"ACC: [0.10,-0.07,1.02],GYR: [1.46,-0.31,-0.46]",10:52:59.141
23,F9:07:67:E9:FC:3B,43245,"PS: [0.00,-0.00, 0.00,-0.00, 0.00,0.00,-0.00,0.00]",10:52:58.698
11,E0:B0:13:7D:7B:58,19552,"ACC: [0.10,-0.07,1.02],GYR: [1.46,-0.34,-0.47]",10:52:59.158
